language	ID	basic	np	Dist_D	Dist_N	Dist_A	Surprisal2	DepLen	SatisfiedCorrelations
Japanese-GSD_2.8	6869784	OSV	DA_N	2	1	1	6.412	2.709	7
Japanese-GSD_2.8	7828346	OSV	AD_N	1	1	2	6.341	2.258	7
Japanese-GSD_2.8	8547908	OSV	DA_N	2	1	1	6.356	2.602	7
Japanese-GSD_2.8	8744502	OSV	AD_N	1	1	2	6.342	2.258	7
Japanese-GSD_2.8	8845741	OSV	AD_N	1	1	2	6.437	2.374	7
Kazakh_2.8	2311074	SOV	NAD_	1	3	2	7.952	1.927	8
Kazakh_2.8	2583204	SVO	NAD_	1	3	2	8.015	1.893	7
Kazakh_2.8	3847562	SVO	NAD_	1	3	2	8.016	1.897	8
Kazakh_2.8	4224063	SVO	AND_	1	2	3	7.994	2.029	2
Kazakh_2.8	4283181	SVO	NAD_	1	3	2	8.013	1.89	7
Kazakh_2.8	6175333	SVO	NAD_	1	3	2	8.018	1.895	8
Kazakh_2.8	714558	SVO	NAD_	1	3	2	8.003	1.902	8
Kazakh_2.8	7991069	SVO	NAD_	1	3	2	8.001	1.903	7
Kazakh_2.8	8907897	SOV	NAD_	1	3	2	7.96	1.903	8
Kazakh_2.8	9719539	SOV	NAD_	1	3	2	7.945	1.893	7
Kiche_2.8	1514710	SOV	A_ND	2	1	1	5.678	1.541	6
Kiche_2.8	1607900	SVO	AN_D	1	1	2	5.769	1.678	3
Kiche_2.8	2086295	SOV	A_ND	2	1	1	5.709	1.676	6
Kiche_2.8	4102348	SOV	A_DN	1	2	1	5.775	1.628	5
Kiche_2.8	4171484	SOV	A_DN	1	2	1	5.671	1.537	6
Kiche_2.8	4672133	SVO	A_DN	1	2	1	5.75	1.648	6
Kiche_2.8	4820282	SOV	A_DN	1	2	1	5.671	1.536	6
Kiche_2.8	5694254	SOV	A_DN	1	2	1	5.707	1.542	6
Kiche_2.8	8197545	SOV	A_DN	1	2	1	5.679	1.537	6
Kiche_2.8	9033858	SVO	NA_D	1	2	1	5.678	1.578	7
Komi_Zyrian_2.8	2029123	SVO	ADN_	2	1	3	7.921	1.995	7
Komi_Zyrian_2.8	2419909	SVO	NAD_	1	3	2	7.915	1.991	7
Komi_Zyrian_2.8	2444945	SVO	NAD_	1	3	2	7.915	1.991	7
Komi_Zyrian_2.8	328321	OSV	NAD_	1	3	2	7.924	2.094	8
Komi_Zyrian_2.8	3535061	SVO	NAD_	1	3	2	7.915	2.076	7
Komi_Zyrian_2.8	6537169	OSV	NAD_	1	3	2	7.916	2.042	8
Komi_Zyrian_2.8	8725803	SVO	NAD_	1	3	2	7.919	2.034	7
Komi_Zyrian_2.8	9259314	OSV	NAD_	1	3	2	7.916	2.039	8
Komi_Zyrian_2.8	9500109	OSV	ADN_	2	1	3	7.928	1.997	8
Komi_Zyrian_2.8	965379	SVO	NAD_	1	3	2	7.92	2.034	7
Korean_2.8	1906480	OSV	DAN_	3	1	2	9.79	2.112	8
Korean_2.8	2749136	OSV	DAN_	3	1	2	9.788	2.105	7
Korean_2.8	3012818	OSV	DAN_	3	1	2	9.819	2.139	8
Korean_2.8	3193093	OSV	DAN_	3	1	2	9.786	2.103	7
Korean_2.8	3810798	OSV	DAN_	3	1	2	9.787	2.11	7
Korean_2.8	5196697	OSV	DAN_	3	1	2	9.796	2.17	7
Korean_2.8	5758808	OSV	DAN_	3	1	2	9.826	2.257	7
Korean_2.8	6036007	OSV	DAN_	3	1	2	9.787	2.103	7
Korean_2.8	8545697	OSV	DAN_	3	1	2	9.829	2.172	7
Korean_2.8	8827506	OSV	DAN_	3	1	2	9.766	2.145	7
Kurmanji_2.8	2185462	SVO	AND_	1	2	3	6.519	1.885	7
Kurmanji_2.8	2489691	SVO	AND_	1	2	3	6.501	1.891	7
Kurmanji_2.8	3377130	OSV	AN_D	1	1	2	6.535	1.897	1
Kurmanji_2.8	3996877	OSV	AN_D	1	1	2	6.536	1.888	1
Kurmanji_2.8	547208	SVO	AND_	1	2	3	6.525	1.889	7
Kurmanji_2.8	6959359	OSV	A_DN	1	2	1	6.518	2.187	4
Kurmanji_2.8	7077582	SVO	AND_	1	2	3	6.508	1.901	1
Kurmanji_2.8	8034439	SVO	AND_	1	2	3	6.511	1.896	1
Kurmanji_2.8	9246153	OSV	AN_D	1	1	2	6.542	1.984	1
Kurmanji_2.8	9608796	SVO	AND_	1	2	3	6.506	2.158	7
Latin_2.8	2265188	SVO	AND_	1	2	3	7.549	2.25	8
Latin_2.8	3127165	SVO	ADN_	2	1	3	7.548	2.233	8
Latin_2.8	3422770	OSV	AND_	1	2	3	7.531	2.189	8
Latin_2.8	3920338	OSV	AND_	1	2	3	7.531	2.189	8
Latin_2.8	5623732	SVO	AND_	1	2	3	7.561	2.299	8
Latin_2.8	5941941	OSV	AND_	1	2	3	7.551	2.256	8
Latin_2.8	6388819	OSV	AND_	1	2	3	7.557	2.263	8
Latin_2.8	7481935	OSV	AND_	1	2	3	7.563	2.272	8
Latin_2.8	758229	SVO	AND_	1	2	3	7.557	2.296	8
Latin_2.8	8295632	OSV	AND_	1	2	3	7.55	2.241	8
Latin_2.8	8326011	SVO	AND_	1	2	3	7.563	2.557	8
Latin_2.8	9842145	OSV	AND_	1	2	3	7.551	2.243	8
Latvian_2.8	1187164	SVO	ADN_	2	1	3	8.549	2.245	8
Latvian_2.8	19409	SVO	ADN_	2	1	3	8.551	2.258	8
Latvian_2.8	4583654	SVO	ADN_	2	1	3	8.551	2.29	8
Latvian_2.8	4961705	SVO	ADN_	2	1	3	8.56	2.335	8
Latvian_2.8	757548	SVO	ADN_	2	1	3	8.555	2.153	8
Latvian_2.8	8105403	OSV	ADN_	2	1	3	8.542	2.277	8
Latvian_2.8	8533254	SVO	AND_	1	2	3	8.556	2.153	8
Latvian_2.8	8559937	SVO	ADN_	2	1	3	8.556	2.153	8
Latvian_2.8	9052928	SVO	ADN_	2	1	3	8.556	2.153	8
Latvian_2.8	9483690	SVO	ADN_	2	1	3	8.558	2.424	8
Lithuanian_2.8	210087	OSV	DA_N	2	1	1	8.185	2.685	8
Lithuanian_2.8	4835266	SVO	DA_N	2	1	1	8.161	2.44	8
Lithuanian_2.8	526918	SVO	DA_N	2	1	1	8.177	2.675	8
Lithuanian_2.8	5635336	OSV	DA_N	2	1	1	8.162	2.448	8
Lithuanian_2.8	6252642	SVO	DA_N	2	1	1	8.172	2.371	8
Lithuanian_2.8	6354781	OSV	DA_N	2	1	1	8.173	2.374	8
Lithuanian_2.8	7650195	SVO	DA_N	2	1	1	8.167	2.36	8
Lithuanian_2.8	8053335	OSV	DA_N	2	1	1	8.162	2.448	8
Lithuanian_2.8	9823271	OSV	DA_N	2	1	1	8.175	2.375	8
Lithuanian_2.8	9910406	SVO	DA_N	2	1	1	8.159	2.44	8
Maltese_2.8	126952	OSV	NAD_	1	3	2	6.773	2.257	8
Maltese_2.8	1987563	OSV	NAD_	1	3	2	6.716	2.253	8
Maltese_2.8	3410311	OSV	NAD_	1	3	2	6.729	2.132	8
Maltese_2.8	4189105	OSV	NAD_	1	3	2	6.748	2.227	8
Maltese_2.8	4684185	OSV	NAD_	1	3	2	6.729	2.168	8
Maltese_2.8	5053054	OSV	NAD_	1	3	2	6.728	2.132	8
Maltese_2.8	5236151	OSV	NAD_	1	3	2	6.702	2.249	8
Maltese_2.8	6348958	OSV	NAD_	1	3	2	6.698	2.736	8
Maltese_2.8	9126165	OSV	NAD_	1	3	2	6.7	2.165	8
Maltese_2.8	9729670	OSV	NA_D	1	2	1	6.748	2.561	4
Manx_2.8	264584	SVO	A_DN	1	2	1	4.918	1.625	7
Manx_2.8	2817484	SVO	A_DN	1	2	1	4.929	1.912	7
Manx_2.8	3403615	SVO	A_DN	1	2	1	4.916	1.65	7
Manx_2.8	5037166	SVO	A_DN	1	2	1	4.906	1.942	7
Manx_2.8	5145555	SVO	A_DN	1	2	1	4.911	1.651	7
Manx_2.8	6810361	SVO	A_DN	1	2	1	4.905	1.69	7
Manx_2.8	7305095	SVO	A_DN	1	2	1	4.917	1.624	7
Manx_2.8	8004320	SVO	A_DN	1	2	1	4.91	1.776	7
Manx_2.8	960722	SVO	A_DN	1	2	1	4.917	1.624	7
Manx_2.8	9648546	SVO	A_DN	1	2	1	4.921	1.629	7
Mbya_Guarani_2.8	176250	OSV	DAN_	3	1	2	1.174	1.927	5
Mbya_Guarani_2.8	2379301	OSV	DAN_	3	1	2	1.17	1.884	2
Mbya_Guarani_2.8	5109850	OSV	DAN_	3	1	2	1.179	1.936	5
Mbya_Guarani_2.8	6046108	OSV	DAN_	3	1	2	1.179	1.93	5
Mbya_Guarani_2.8	7685600	OSV	NDA_	2	3	1	1.168	1.911	2
Mbya_Guarani_2.8	8363916	OSV	DNA_	3	2	1	1.179	1.93	5
Mbya_Guarani_2.8	8604568	OSV	DAN_	3	1	2	1.169	1.911	2
Mbya_Guarani_2.8	9346890	OSV	DAN_	3	1	2	1.168	1.909	2
Mbya_Guarani_2.8	9726629	OSV	DNA_	3	2	1	1.177	1.933	5
Mbya_Guarani_2.8	9826988	OSV	DNA_	3	2	1	1.17	1.919	2
Naija_2.8	1538717	OSV	NAD_	1	3	2	4.57	2.41	7
Naija_2.8	1652196	OSV	NAD_	1	3	2	4.567	2.386	7
Naija_2.8	232659	SVO	NA_D	1	2	1	4.686	2.448	8
Naija_2.8	2631117	SVO	NA_D	1	2	1	4.697	2.525	8
Naija_2.8	2839847	OSV	NAD_	1	3	2	4.617	2.632	7
Naija_2.8	545616	OSV	NAD_	1	3	2	4.594	2.361	8
Naija_2.8	5494492	OSV	NAD_	1	3	2	4.599	2.444	8
Naija_2.8	700480	OSV	NAD_	1	3	2	4.629	2.964	8
Naija_2.8	8492219	OSV	NAD_	1	3	2	4.593	2.361	8
Naija_2.8	951381	OSV	NAD_	1	3	2	4.552	2.568	7
North_Sami_2.8	1483880	SVO	DNA_	3	2	1	7.377	1.805	8
North_Sami_2.8	2052130	OSV	NAD_	1	3	2	7.468	1.852	6
North_Sami_2.8	3652163	OSV	NAD_	1	3	2	7.476	1.838	6
North_Sami_2.8	4391830	OSV	NAD_	1	3	2	7.474	1.839	6
North_Sami_2.8	6789158	SVO	NDA_	2	3	1	7.369	1.805	8
North_Sami_2.8	7077932	OSV	NAD_	1	3	2	7.43	2.025	6
North_Sami_2.8	7533892	OSV	NAD_	1	3	2	7.459	1.855	5
North_Sami_2.8	7695936	OSV	NAD_	1	3	2	7.473	1.871	6
North_Sami_2.8	7954187	SVO	NDA_	2	3	1	7.427	1.812	7
North_Sami_2.8	951214	OSV	NAD_	1	3	2	7.487	1.848	6
Norwegian_2.8	1122701	OSV	AND_	1	2	3	6.899	2.08	8
Norwegian_2.8	2545809	OSV	AND_	1	2	3	6.903	2.067	8
Norwegian_2.8	6904357	SVO	AN_D	1	1	2	6.873	2.032	8
Norwegian_2.8	6994330	SVO	AN_D	1	1	2	6.889	2.144	8
Norwegian_2.8	7361385	SVO	AN_D	1	1	2	6.877	1.97	8
Norwegian_2.8	8085931	OSV	AND_	1	2	3	6.883	2.024	8
Norwegian_2.8	9267280	OSV	AND_	1	2	3	6.903	2.069	8
Norwegian_2.8	9357006	OSV	AND_	1	2	3	6.905	2.068	8
Norwegian_2.8	9699970	SVO	AN_D	1	1	2	6.874	2.121	8
Norwegian_2.8	9795526	OSV	AND_	1	2	3	6.902	2.042	8
Old_Church_Slavonic_2.8	1833929	SOV	NAD_	1	3	2	6.228	1.91	8
Old_Church_Slavonic_2.8	208234	SOV	NAD_	1	3	2	6.227	1.948	8
Old_Church_Slavonic_2.8	2340368	SOV	NAD_	1	3	2	6.214	1.887	8
Old_Church_Slavonic_2.8	2822956	SOV	NAD_	1	3	2	6.219	1.942	8
Old_Church_Slavonic_2.8	3049833	SOV	NAD_	1	3	2	6.26	2.773	8
Old_Church_Slavonic_2.8	4834839	SOV	NAD_	1	3	2	6.216	1.891	8
Old_Church_Slavonic_2.8	579536	SOV	NAD_	1	3	2	6.212	1.918	8
Old_Church_Slavonic_2.8	6337599	SOV	NAD_	1	3	2	6.202	1.909	8
Old_Church_Slavonic_2.8	7350913	SOV	NAD_	1	3	2	6.213	1.909	8
Old_Church_Slavonic_2.8	8715326	SOV	NAD_	1	3	2	6.224	1.888	8
Old_East_Slavic_2.8	2547203	SVO	NAD_	1	3	2	7.559	2.267	8
Old_East_Slavic_2.8	2843598	SVO	NAD_	1	3	2	7.566	2.252	8
Old_East_Slavic_2.8	3572342	SVO	NAD_	1	3	2	7.548	2.282	8
Old_East_Slavic_2.8	4745120	SVO	NAD_	1	3	2	7.561	2.218	8
Old_East_Slavic_2.8	5344251	SVO	NAD_	1	3	2	7.548	2.195	8
Old_East_Slavic_2.8	6065279	SVO	NAD_	1	3	2	7.55	2.195	8
Old_East_Slavic_2.8	674504	SVO	NAD_	1	3	2	7.56	2.252	8
Old_East_Slavic_2.8	8577848	SVO	NAD_	1	3	2	7.549	2.195	8
Old_East_Slavic_2.8	8772331	OSV	NAD_	1	3	2	7.56	2.262	8
Old_East_Slavic_2.8	9181672	SVO	NAD_	1	3	2	7.561	2.254	8
Old_French_2.8	115732	OSV	AND_	1	2	3	6.222	1.931	8
Old_French_2.8	2192455	SVO	AD_N	1	1	2	6.17	1.975	8
Old_French_2.8	2291433	OSV	AND_	1	2	3	6.215	1.934	8
Old_French_2.8	4054051	OSV	AND_	1	2	3	6.233	2.122	8
Old_French_2.8	6488602	OSV	AND_	1	2	3	6.222	1.931	8
Old_French_2.8	769276	SVO	AD_N	1	1	2	6.169	2.018	8
Old_French_2.8	7820571	SVO	AD_N	1	1	2	6.177	2.037	8
Old_French_2.8	8203821	OSV	AND_	1	2	3	6.222	1.938	8
Old_French_2.8	8912446	SVO	AND_	1	2	3	6.187	1.971	7
Old_French_2.8	895493	OSV	AND_	1	2	3	6.229	2.0	8
Persian_2.8	1417225	SVO	AND_	1	2	3	6.844	2.591	8
Persian_2.8	3203080	OSV	AND_	1	2	3	6.895	2.4	7
Persian_2.8	4079561	SVO	AND_	1	2	3	6.913	2.135	8
Persian_2.8	4776829	SVO	AND_	1	2	3	6.811	2.141	8
Persian_2.8	5324111	SVO	AND_	1	2	3	6.925	2.654	4
Persian_2.8	6988222	SVO	AND_	1	2	3	6.835	2.165	8
Persian_2.8	7631051	SVO	AND_	1	2	3	6.895	2.403	8
Persian_2.8	8007242	SVO	AND_	1	2	3	6.893	2.403	8
Persian_2.8	8831671	SVO	AND_	1	2	3	6.917	2.446	4
Persian_2.8	8940270	SVO	AND_	1	2	3	6.889	2.114	8
Polish_2.8	1988944	SVO	DAN_	3	1	2	7.992	1.961	8
Polish_2.8	3202032	SVO	DA_N	2	1	1	8.012	2.124	8
Polish_2.8	41566	SVO	DAN_	3	1	2	8.013	1.999	8
Polish_2.8	4921097	SVO	DAN_	3	1	2	8.02	2.135	8
Polish_2.8	5172737	SVO	DAN_	3	1	2	8.007	1.896	8
Polish_2.8	6121081	SVO	DAN_	3	1	2	8.0	1.925	8
Polish_2.8	6295356	SVO	DAN_	3	1	2	8.015	2.159	8
Polish_2.8	7705807	SVO	DAN_	3	1	2	8.011	1.896	8
Polish_2.8	8812996	SVO	DAN_	3	1	2	7.992	2.226	8
Polish_2.8	888362	SVO	DA_N	2	1	1	8.025	2.129	8
Portuguese_2.8	2145447	SVO	AN_D	1	1	2	6.58	5.323	8
Portuguese_2.8	2939599	SVO	AN_D	1	1	2	6.392	2.332	8
Portuguese_2.8	3036374	SVO	AN_D	1	1	2	6.386	2.239	8
Portuguese_2.8	4231400	SVO	A_DN	1	2	1	6.411	2.376	8
Portuguese_2.8	4302110	OSV	AN_D	1	1	2	6.45	2.98	4
Portuguese_2.8	5220196	SVO	AN_D	1	1	2	6.386	2.238	8
Portuguese_2.8	6852628	SVO	AN_D	1	1	2	6.402	2.561	8
Portuguese_2.8	7299066	SVO	A_DN	1	2	1	6.464	2.764	3
Portuguese_2.8	8462336	SVO	AN_D	1	1	2	6.395	2.239	8
Portuguese_2.8	9231888	SVO	AN_D	1	1	2	6.391	2.332	8
Romanian_2.8	1925763	OSV	AND_	1	2	3	7.039	2.376	8
Romanian_2.8	2443616	SVO	AND_	1	2	3	7.031	2.304	8
Romanian_2.8	2883107	SVO	NAD_	1	3	2	7.05	2.292	8
Romanian_2.8	449615	OSV	AND_	1	2	3	7.031	2.278	8
Romanian_2.8	4740517	OSV	A_DN	1	2	1	7.107	2.714	5
Romanian_2.8	5052579	SVO	AND_	1	2	3	7.033	2.368	8
Romanian_2.8	5753828	SVO	AND_	1	2	3	7.064	2.939	8
Romanian_2.8	6851483	OSV	AND_	1	2	3	7.031	2.278	8
Romanian_2.8	69929	OSV	AND_	1	2	3	7.07	2.76	8
Romanian_2.8	8444135	SVO	AND_	1	2	3	7.033	2.369	8
Russian_2.8	2285498	SVO	DNA_	3	2	1	8.454	2.467	8
Russian_2.8	2651442	SVO	DNA_	3	2	1	8.468	2.449	8
Russian_2.8	491205	SVO	DNA_	3	2	1	8.443	2.149	8
Russian_2.8	5222857	SVO	DNA_	3	2	1	8.442	2.153	8
Russian_2.8	6754938	SVO	DNA_	3	2	1	8.42	2.233	8
Russian_2.8	7961589	SVO	DNA_	3	2	1	8.431	2.394	8
Russian_2.8	8337565	SVO	DNA_	3	2	1	8.416	2.271	8
Russian_2.8	9259933	SVO	DNA_	3	2	1	8.42	2.233	8
Russian_2.8	9495912	SVO	DNA_	3	2	1	8.42	2.233	8
Russian_2.8	9930276	SVO	DNA_	3	2	1	8.443	2.149	8
Sanskrit_2.8	1212656	OSV	ADN_	2	1	3	7.289	1.843	5
Sanskrit_2.8	1560676	OSV	AN_D	1	1	2	7.307	1.917	2
Sanskrit_2.8	2541763	OSV	ADN_	2	1	3	7.26	1.957	5
Sanskrit_2.8	2942119	SVO	AD_N	1	1	2	7.306	1.976	5
Sanskrit_2.8	522544	OSV	ADN_	2	1	3	7.273	1.865	5
Sanskrit_2.8	5373146	OSV	A_ND	2	1	1	7.261	1.93	5
Sanskrit_2.8	6028651	OSV	ADN_	2	1	3	7.268	1.871	5
Sanskrit_2.8	6280875	SVO	AN_D	1	1	2	7.311	1.873	0
Sanskrit_2.8	9087963	SVO	AN_D	1	1	2	7.314	1.868	0
Sanskrit_2.8	9271816	OSV	AN_D	1	1	2	7.308	1.917	2
Scottish_Gaelic_2.8	1069816	SVO	AN_D	1	1	2	5.687	2.219	7
Scottish_Gaelic_2.8	4382273	OSV	AND_	1	2	3	5.641	2.286	7
Scottish_Gaelic_2.8	4385485	OSV	AND_	1	2	3	5.628	2.572	7
Scottish_Gaelic_2.8	4634949	OSV	AND_	1	2	3	5.623	2.166	7
Scottish_Gaelic_2.8	5442195	OSV	AND_	1	2	3	5.683	2.404	7
Scottish_Gaelic_2.8	5533316	SVO	AN_D	1	1	2	5.625	2.203	7
Scottish_Gaelic_2.8	613408	SVO	AN_D	1	1	2	5.644	2.195	7
Scottish_Gaelic_2.8	7261256	OSV	AND_	1	2	3	5.635	2.262	7
Scottish_Gaelic_2.8	8482206	SVO	AN_D	1	1	2	5.66	2.18	7
Scottish_Gaelic_2.8	9089061	SVO	AN_D	1	1	2	5.674	2.226	7
Serbian_2.8	1231025	OSV	A_DN	1	2	1	7.419	2.559	5
Serbian_2.8	1939235	SVO	NAD_	1	3	2	7.395	2.14	8
Serbian_2.8	2273949	SVO	NAD_	1	3	2	7.412	2.376	8
Serbian_2.8	363481	OSV	NAD_	1	3	2	7.374	2.165	8
Serbian_2.8	5250005	OSV	NAD_	1	3	2	7.381	2.39	8
Serbian_2.8	6666193	SVO	NAD_	1	3	2	7.388	2.146	8
Serbian_2.8	7079278	SVO	NAD_	1	3	2	7.377	2.23	8
Serbian_2.8	7991800	SVO	NAD_	1	3	2	7.375	2.463	8
Serbian_2.8	8021557	OSV	A_DN	1	2	1	7.426	2.612	5
Serbian_2.8	8157148	OSV	NAD_	1	3	2	7.347	2.388	8
Slovak_2.8	1162289	SVO	NAD_	1	3	2	7.95	1.756	8
Slovak_2.8	1380441	SVO	NAD_	1	3	2	7.955	2.266	3
Slovak_2.8	2501426	OSV	NAD_	1	3	2	7.913	1.773	8
Slovak_2.8	2587613	OSV	NAD_	1	3	2	7.9	1.868	8
Slovak_2.8	268676	SVO	NAD_	1	3	2	7.918	1.793	8
Slovak_2.8	2873311	SVO	NAD_	1	3	2	7.929	1.875	6
Slovak_2.8	423222	SVO	NAD_	1	3	2	7.916	1.905	8
Slovak_2.8	8647257	OSV	NAD_	1	3	2	7.892	1.808	8
Slovak_2.8	910088	SVO	NAD_	1	3	2	7.903	1.796	8
Slovak_2.8	9376618	SVO	NAD_	1	3	2	7.913	1.885	8
Slovenian_2.8	144903	OSV	NAD_	1	3	2	7.808	2.086	8
Slovenian_2.8	1694637	OSV	NAD_	1	3	2	7.814	2.086	8
Slovenian_2.8	1739469	SVO	NAD_	1	3	2	7.865	2.108	8
Slovenian_2.8	3212546	OSV	NAD_	1	3	2	7.783	2.133	8
Slovenian_2.8	4837064	SVO	NAD_	1	3	2	7.864	2.109	8
Slovenian_2.8	5778027	OSV	NAD_	1	3	2	7.812	2.086	8
Slovenian_2.8	6142621	OSV	NAD_	1	3	2	7.863	2.288	8
Slovenian_2.8	6345888	OSV	NAD_	1	3	2	7.782	2.133	8
Slovenian_2.8	6489822	OSV	NAD_	1	3	2	7.814	2.356	8
Slovenian_2.8	9251539	OSV	NAD_	1	3	2	7.794	2.372	8
Spanish_2.8	1356805	SVO	AN_D	1	1	2	6.443	2.388	8
Spanish_2.8	2322557	SVO	AN_D	1	1	2	6.413	2.334	8
Spanish_2.8	3682252	SVO	AN_D	1	1	2	6.479	3.154	5
Spanish_2.8	6489761	SVO	AN_D	1	1	2	6.475	2.53	8
Spanish_2.8	7437821	SVO	AN_D	1	1	2	6.443	2.541	8
Spanish_2.8	7552704	SVO	AN_D	1	1	2	6.467	2.57	8
Spanish_2.8	7588694	SVO	AN_D	1	1	2	6.434	2.463	8
Spanish_2.8	7605648	SVO	AN_D	1	1	2	6.417	2.342	8
Spanish_2.8	7852768	SVO	AN_D	1	1	2	6.411	2.335	8
Spanish_2.8	9500466	SVO	AN_D	1	1	2	6.438	2.465	8
Swedish_2.8	1369267	OSV	AND_	1	2	3	7.144	2.126	8
Swedish_2.8	1815546	SVO	AN_D	1	1	2	7.125	2.068	8
Swedish_2.8	3930732	SVO	AN_D	1	1	2	7.147	2.37	8
Swedish_2.8	4702550	SVO	A_DN	1	2	1	7.108	2.163	8
Swedish_2.8	4808425	OSV	AND_	1	2	3	7.162	2.436	8
Swedish_2.8	4857357	SVO	A_DN	1	2	1	7.124	2.161	8
Swedish_2.8	4980704	SVO	AN_D	1	1	2	7.125	2.164	8
Swedish_2.8	71223	SVO	AN_D	1	1	2	7.123	2.114	8
Swedish_2.8	7377410	OSV	A_DN	1	2	1	7.199	2.351	5
Swedish_2.8	9625513	SVO	AN_D	1	1	2	7.129	2.072	8
Thai_2.8	1465391	SVO	NAD_	1	3	2	6.601	2.169	8
Thai_2.8	1498882	SVO	NAD_	1	3	2	6.602	2.169	8
Thai_2.8	301539	SVO	NAD_	1	3	2	6.606	2.181	8
Thai_2.8	4641586	SVO	NAD_	1	3	2	6.604	2.169	8
Thai_2.8	7824436	SVO	NAD_	1	3	2	6.55	2.734	4
Thai_2.8	8070980	SVO	NAD_	1	3	2	6.629	4.471	7
Thai_2.8	8198672	SVO	NAD_	1	3	2	6.59	2.174	8
Thai_2.8	843393	SVO	NAD_	1	3	2	6.607	2.246	8
Thai_2.8	8637953	SVO	NAD_	1	3	2	6.58	2.389	8
Thai_2.8	9631633	SVO	NAD_	1	3	2	6.557	2.811	8
Turkish_2.8	1010353	OSV	AN_D	1	1	2	8.421	1.975	7
Turkish_2.8	1791047	OSV	AND_	1	2	3	8.376	1.952	8
Turkish_2.8	3100986	SVO	AN_D	1	1	2	8.392	1.925	8
Turkish_2.8	4641141	SVO	AN_D	1	1	2	8.416	1.971	8
Turkish_2.8	517076	SVO	AN_D	1	1	2	8.385	1.916	8
Turkish_2.8	6187204	SVO	AN_D	1	1	2	8.415	1.97	8
Turkish_2.8	6343824	OSV	AND_	1	2	3	8.355	1.93	8
Turkish_2.8	8881502	SVO	AN_D	1	1	2	8.392	1.925	8
Turkish_2.8	9403290	OSV	AND_	1	2	3	8.389	1.954	8
Turkish_2.8	9773347	SVO	AN_D	1	1	2	8.403	1.974	7
Ukrainian_2.8	1113615	SVO	AND_	1	2	3	8.687	2.32	8
Ukrainian_2.8	3606175	OSV	A_DN	1	2	1	8.723	2.631	2
Ukrainian_2.8	3772782	SVO	ADN_	2	1	3	8.701	2.541	8
Ukrainian_2.8	4260662	SVO	AND_	1	2	3	8.685	2.8	8
Ukrainian_2.8	4419009	SVO	AND_	1	2	3	8.7	2.214	8
Ukrainian_2.8	4453472	SVO	AND_	1	2	3	8.687	2.32	8
Ukrainian_2.8	7475322	OSV	A_DN	1	2	1	8.734	2.546	4
Ukrainian_2.8	749151	SVO	AND_	1	2	3	8.687	2.32	8
Ukrainian_2.8	8302310	SVO	AND_	1	2	3	8.685	2.37	8
Ukrainian_2.8	8939118	SVO	AND_	1	2	3	8.711	2.531	8
Upper_Sorbian_2.8	1621194	OSV	NAD_	1	3	2	7.433	2.223	7
Upper_Sorbian_2.8	2928842	SVO	NA_D	1	2	1	7.449	2.427	8
Upper_Sorbian_2.8	4141026	OSV	NAD_	1	3	2	7.411	2.313	7
Upper_Sorbian_2.8	4425164	OSV	NAD_	1	3	2	7.439	2.259	7
Upper_Sorbian_2.8	4700333	SVO	NA_D	1	2	1	7.443	2.172	8
Upper_Sorbian_2.8	5985501	SVO	NA_D	1	2	1	7.438	2.492	8
Upper_Sorbian_2.8	6608403	SVO	NA_D	1	2	1	7.474	2.171	8
Upper_Sorbian_2.8	6821933	SVO	NA_D	1	2	1	7.444	2.172	8
Upper_Sorbian_2.8	8215535	OSV	NAD_	1	3	2	7.439	2.259	7
Upper_Sorbian_2.8	9546029	OSV	NAD_	1	3	2	7.444	2.416	7
Urdu_2.8	1468148	SVO	AND_	1	2	3	5.926	2.716	8
Urdu_2.8	2032613	SVO	AND_	1	2	3	6.063	2.606	8
Urdu_2.8	2058777	OSV	AND_	1	2	3	5.993	2.871	3
Urdu_2.8	2906804	SVO	AND_	1	2	3	5.93	2.581	8
Urdu_2.8	3526439	SVO	AND_	1	2	3	5.93	2.581	8
Urdu_2.8	4296351	SVO	AND_	1	2	3	5.93	2.581	8
Urdu_2.8	7132743	SVO	AND_	1	2	3	6.056	2.73	8
Urdu_2.8	7386874	SVO	AND_	1	2	3	6.029	2.63	8
Urdu_2.8	7679502	OSV	AND_	1	2	3	6.015	2.812	7
Urdu_2.8	941795	OSV	AND_	1	2	3	5.998	2.804	7
Uyghur_2.8	132587	SVO	ADN_	2	1	3	8.296	2.043	8
Uyghur_2.8	1507992	OSV	ADN_	2	1	3	8.301	2.076	7
Uyghur_2.8	1962611	SVO	AND_	1	2	3	8.288	2.02	8
Uyghur_2.8	2944811	OSV	ADN_	2	1	3	8.299	2.075	7
Uyghur_2.8	3532770	OSV	ADN_	2	1	3	8.316	2.16	7
Uyghur_2.8	3674187	OSV	ADN_	2	1	3	8.326	2.192	8
Uyghur_2.8	3986260	SVO	ADN_	2	1	3	8.307	2.054	8
Uyghur_2.8	4823718	SVO	ADN_	2	1	3	8.312	2.144	8
Uyghur_2.8	4889952	SVO	ADN_	2	1	3	8.287	2.023	8
Uyghur_2.8	8538289	OSV	ADN_	2	1	3	8.303	2.062	8
Uyghur_2.8	8755423	OSV	ADN_	2	1	3	8.353	2.45	7
Vietnamese_2.8	1080241	SVO	A_DN	1	2	1	6.729	2.065	7
