language	ID	basic	np	Dist_D	Dist_N	Dist_A	Surprisal2	DepLen
Kazakh_2.8	2950703	SOV	NDA_	2	3	1	8.004	1.941
Kazakh_2.8	4152687	OSV	AN_D	1	1	2	7.937	2.089
Kazakh_2.8	5785824	SOV	DAN_	3	1	2	7.857	2.184
Kazakh_2.8	6012013	SOV	DAN_	3	1	2	7.9	2.017
Kazakh_2.8	6271484	SOV	NDA_	2	3	1	7.916	1.999
Kazakh_2.8	6665427	SOV	NDA_	2	3	1	7.882	2.087
Kazakh_2.8	7579911	SVO	A_DN	1	2	1	7.953	1.972
Kazakh_2.8	8006391	SOV	DNA_	3	2	1	7.894	1.991
Kazakh_2.8	8929240	SOV	DAN_	3	1	2	7.881	2.005
Kazakh_2.8	947621	SOV	DAN_	3	1	2	7.867	2.139
Kazakh_2.8	9905167	SOV	NDA_	2	3	1	7.924	2.165
Kiche_2.8	1486518	SOV	A_ND	2	1	1	5.581	1.664
Kiche_2.8	3361215	SOV	A_ND	2	1	1	5.555	1.635
Kiche_2.8	3623190	SOV	DAN_	3	1	2	5.595	1.682
Kiche_2.8	372890	SOV	DA_N	2	1	1	5.574	2.307
Kiche_2.8	486938	SOV	A_DN	1	2	1	5.594	1.677
Kiche_2.8	6639516	SOV	A_DN	1	2	1	5.57	1.624
Kiche_2.8	7155478	SOV	A_DN	1	2	1	5.572	1.646
Kiche_2.8	7244018	SOV	A_DN	1	2	1	5.575	1.619
Kiche_2.8	7904757	SOV	A_DN	1	2	1	5.558	1.65
Kiche_2.8	9388107	SOV	NAD_	1	3	2	5.581	1.648
Kiche_2.8	961532	SOV	A_DN	1	2	1	5.559	1.633
Komi_Zyrian_2.8	1268154	SVO	AD_N	1	1	2	7.89	2.163
Komi_Zyrian_2.8	1523204	SVO	DAN_	3	1	2	7.911	2.237
Komi_Zyrian_2.8	2179355	SVO	DA_N	2	1	1	7.887	2.18
Komi_Zyrian_2.8	2257392	SVO	A_DN	1	2	1	7.884	2.897
Komi_Zyrian_2.8	2542088	SVO	A_DN	1	2	1	7.824	2.509
Komi_Zyrian_2.8	3208342	SVO	NA_D	1	2	1	7.814	2.473
Komi_Zyrian_2.8	321367	SVO	NAD_	1	3	2	7.887	2.178
Komi_Zyrian_2.8	3797186	SVO	A_DN	1	2	1	7.813	2.634
Komi_Zyrian_2.8	4167577	SVO	A_DN	1	2	1	7.898	2.18
Komi_Zyrian_2.8	4443338	SVO	DA_N	2	1	1	7.818	2.586
Komi_Zyrian_2.8	5483334	OSV	AD_N	1	1	2	7.938	2.148
Komi_Zyrian_2.8	7432370	SVO	A_ND	2	1	1	7.882	2.198
Korean_2.8	1770397	SOV	DAN_	3	1	2	9.624	2.58
Korean_2.8	4354793	SOV	AND_	1	2	3	9.783	2.246
Korean_2.8	4853561	SOV	ADN_	2	1	3	9.756	2.127
Korean_2.8	5015828	SOV	ADN_	2	1	3	9.781	2.126
Korean_2.8	5193038	OSV	NAD_	1	3	2	9.8	2.163
Korean_2.8	6906104	SOV	ADN_	2	1	3	9.816	2.169
Korean_2.8	7811441	SOV	DAN_	3	1	2	9.706	2.573
Korean_2.8	825241	SOV	DAN_	3	1	2	9.622	2.633
Korean_2.8	8804978	SOV	DAN_	3	1	2	9.677	2.638
Korean_2.8	9379837	SOV	NDA_	2	3	1	9.75	2.166
Kurmanji_2.8	1579860	SVO	A_ND	2	1	1	6.372	2.577
Kurmanji_2.8	15835	OSV	AND_	1	2	3	6.443	2.239
Kurmanji_2.8	172741	SVO	DAN_	3	1	2	6.447	2.27
Kurmanji_2.8	1849406	SVO	NAD_	1	3	2	6.462	2.243
Kurmanji_2.8	3230400	OSV	A_ND	2	1	1	6.473	2.195
Kurmanji_2.8	358997	SOV	A_ND	2	1	1	6.427	2.994
Kurmanji_2.8	406883	SOV	A_ND	2	1	1	6.44	2.644
Kurmanji_2.8	4521998	SOV	A_ND	2	1	1	6.371	2.615
Kurmanji_2.8	4659385	OSV	ADN_	2	1	3	6.481	2.235
Kurmanji_2.8	5015534	SOV	A_DN	1	2	1	6.417	2.541
Kurmanji_2.8	6290183	SVO	DAN_	3	1	2	6.493	2.226
Kurmanji_2.8	6311326	SVO	ADN_	2	1	3	6.378	2.641
Kurmanji_2.8	6490319	SVO	A_ND	2	1	1	6.461	2.19
Kurmanji_2.8	6657833	SVO	DAN_	3	1	2	6.469	2.288
Kurmanji_2.8	7161152	SOV	A_ND	2	1	1	6.448	2.695
Kurmanji_2.8	8561473	OSV	A_DN	1	2	1	6.437	2.329
Kurmanji_2.8	8889055	SVO	AND_	1	2	3	6.426	2.254
Kurmanji_2.8	9002662	SVO	A_ND	2	1	1	6.465	2.194
Kurmanji_2.8	9075789	OSV	A_ND	2	1	1	6.468	2.194
Latin_2.8	1503819	SOV	ADN_	2	1	3	7.622	2.631
Latin_2.8	3287673	SOV	NDA_	2	3	1	7.52	2.473
Latin_2.8	3579286	SVO	DA_N	2	1	1	7.587	2.458
Latin_2.8	4766603	SOV	NAD_	1	3	2	7.497	2.514
Latin_2.8	5376756	SVO	ADN_	2	1	3	7.452	3.467
Latin_2.8	642111	SOV	NAD_	1	3	2	7.408	3.515
Latin_2.8	6964182	SOV	NAD_	1	3	2	7.478	2.446
Latin_2.8	7666996	SVO	DA_N	2	1	1	7.545	2.431
Latin_2.8	8433807	SOV	NAD_	1	3	2	7.438	3.36
Latin_2.8	9604225	SVO	NDA_	2	3	1	7.535	2.744
Latvian_2.8	1488803	SVO	DAN_	3	1	2	8.444	2.85
Latvian_2.8	1838815	SVO	DAN_	3	1	2	8.529	2.408
Latvian_2.8	2243570	SVO	ADN_	2	1	3	8.526	2.346
Latvian_2.8	2562879	OSV	ADN_	2	1	3	8.557	2.396
Latvian_2.8	3896054	SVO	ADN_	2	1	3	8.49	2.995
Latvian_2.8	4909482	OSV	ADN_	2	1	3	8.552	2.416
Latvian_2.8	5704985	OSV	ADN_	2	1	3	8.566	2.415
Latvian_2.8	571159	SVO	ADN_	2	1	3	8.562	2.424
Latvian_2.8	6676993	SVO	AND_	1	2	3	8.528	2.512
Latvian_2.8	6891548	SVO	DAN_	3	1	2	8.574	2.447
Latvian_2.8	6899666	SVO	ADN_	2	1	3	8.446	2.779
Latvian_2.8	7027185	SVO	DAN_	3	1	2	8.448	2.819
Latvian_2.8	7039329	OSV	ADN_	2	1	3	8.558	2.404
Latvian_2.8	7357527	SVO	ADN_	2	1	3	8.453	2.925
Latvian_2.8	880185	SVO	DAN_	3	1	2	8.462	2.773
Latvian_2.8	9351968	SVO	DNA_	3	2	1	8.532	2.333
Latvian_2.8	965853	OSV	ADN_	2	1	3	8.534	2.409
Lithuanian_2.8	14251	SVO	DNA_	3	2	1	8.175	2.515
Lithuanian_2.8	2286372	SVO	DA_N	2	1	1	8.086	3.048
Lithuanian_2.8	2559918	OSV	DA_N	2	1	1	8.145	2.915
Lithuanian_2.8	297556	OSV	DA_N	2	1	1	8.161	2.597
Lithuanian_2.8	4694665	SVO	DA_N	2	1	1	8.154	2.498
Lithuanian_2.8	5126267	SVO	DA_N	2	1	1	8.187	2.611
Lithuanian_2.8	5850134	SVO	NDA_	2	3	1	8.108	3.091
Lithuanian_2.8	8064975	SVO	DA_N	2	1	1	8.081	2.983
Lithuanian_2.8	8242383	SVO	DA_N	2	1	1	8.138	2.798
Lithuanian_2.8	8492358	SVO	DNA_	3	2	1	8.165	2.514
Lithuanian_2.8	8611327	SVO	DA_N	2	1	1	8.137	2.683
Lithuanian_2.8	8813550	SOV	DA_N	2	1	1	8.082	2.929
Lithuanian_2.8	9221399	SOV	NA_D	1	2	1	8.093	3.015
Maltese_2.8	1575516	OSV	AN_D	1	1	2	6.63	2.467
Maltese_2.8	3533454	OSV	A_ND	2	1	1	6.659	2.816
Maltese_2.8	3660160	OSV	A_ND	2	1	1	6.624	2.468
Maltese_2.8	4116096	SOV	DA_N	2	1	1	6.599	2.807
Maltese_2.8	5113234	SVO	DA_N	2	1	1	6.714	2.592
Maltese_2.8	5164757	OSV	A_ND	2	1	1	6.615	2.918
Maltese_2.8	6046624	OSV	A_DN	1	2	1	6.581	2.646
Maltese_2.8	7229406	OSV	A_ND	2	1	1	6.596	2.77
Maltese_2.8	7463787	OSV	A_ND	2	1	1	6.625	2.463
Maltese_2.8	7777174	OSV	DAN_	3	1	2	6.606	2.578
Maltese_2.8	7814234	SVO	DA_N	2	1	1	6.781	2.597
Maltese_2.8	7902755	OSV	DA_N	2	1	1	6.617	2.5
Maltese_2.8	798824	OSV	A_ND	2	1	1	6.627	2.608
Maltese_2.8	9018470	SVO	A_DN	1	2	1	6.685	2.547
Maltese_2.8	9095281	OSV	DA_N	2	1	1	6.731	2.851
Maltese_2.8	9606970	OSV	A_DN	1	2	1	6.58	2.655
Maltese_2.8	9790105	SVO	A_DN	1	2	1	6.617	2.879
Manx_2.8	2841241	OSV	A_DN	1	2	1	4.808	2.692
Manx_2.8	2916145	SVO	A_ND	2	1	1	4.855	2.068
Manx_2.8	4466930	SVO	A_ND	2	1	1	4.901	1.825
Manx_2.8	6228055	SVO	A_ND	2	1	1	4.859	2.013
Manx_2.8	7782833	SVO	AN_D	1	1	2	4.914	1.819
Manx_2.8	8144254	SOV	DA_N	2	1	1	4.865	2.529
Manx_2.8	9945093	OSV	A_ND	2	1	1	4.835	2.711
Mbya_Guarani_2.8	1681831	SVO	A_DN	1	2	1	1.107	2.303
Mbya_Guarani_2.8	221779	SVO	AN_D	1	1	2	1.11	2.314
Mbya_Guarani_2.8	2320292	OSV	NA_D	1	2	1	1.106	2.411
Mbya_Guarani_2.8	2915093	OSV	NA_D	1	2	1	1.121	2.015
Mbya_Guarani_2.8	2915476	OSV	NA_D	1	2	1	1.14	1.96
Mbya_Guarani_2.8	4468668	SOV	NAD_	1	3	2	1.112	2.487
Mbya_Guarani_2.8	5127916	OSV	DAN_	3	1	2	1.139	1.983
Mbya_Guarani_2.8	519968	OSV	DNA_	3	2	1	1.152	2.013
Mbya_Guarani_2.8	5608190	SVO	DA_N	2	1	1	1.121	2.013
Mbya_Guarani_2.8	6365424	OSV	AN_D	1	1	2	1.14	1.96
Mbya_Guarani_2.8	6566120	OSV	NA_D	1	2	1	1.099	2.255
Mbya_Guarani_2.8	6595637	SVO	AN_D	1	1	2	1.135	2.041
Mbya_Guarani_2.8	7391871	SVO	DNA_	3	2	1	1.113	2.355
Mbya_Guarani_2.8	774092	SOV	NDA_	2	3	1	1.121	1.995
Mbya_Guarani_2.8	7842804	OSV	DAN_	3	1	2	1.151	2.044
Naija_2.8	1052219	SVO	NAD_	1	3	2	4.665	2.865
Naija_2.8	19936	SVO	A_DN	1	2	1	4.361	3.262
Naija_2.8	2074870	SVO	DA_N	2	1	1	4.391	3.063
Naija_2.8	310156	SVO	DA_N	2	1	1	4.365	3.214
Naija_2.8	5582595	SVO	DA_N	2	1	1	4.393	3.573
Naija_2.8	7208203	OSV	AND_	1	2	3	4.448	2.708
Naija_2.8	957098	OSV	NDA_	2	3	1	4.489	2.999
Naija_2.8	9925817	SVO	NAD_	1	3	2	4.394	3.682
Naija_2.8	9978717	SVO	NAD_	1	3	2	4.632	2.689
North_Sami_2.8	1297523	SVO	NDA_	2	3	1	7.363	1.889
North_Sami_2.8	2643017	SVO	NA_D	1	2	1	7.296	2.417
North_Sami_2.8	289179	SVO	NAD_	1	3	2	7.362	2.474
North_Sami_2.8	4106392	SVO	NAD_	1	3	2	7.326	2.318
North_Sami_2.8	4942564	SOV	NA_D	1	2	1	7.282	2.678
North_Sami_2.8	5757162	SVO	DNA_	3	2	1	7.356	2.596
North_Sami_2.8	7553459	SVO	NA_D	1	2	1	7.311	2.108
North_Sami_2.8	7948030	SVO	A_ND	2	1	1	7.329	2.224
North_Sami_2.8	9353805	SVO	NAD_	1	3	2	7.31	2.31
North_Sami_2.8	9393104	SVO	NDA_	2	3	1	7.395	1.923
North_Sami_2.8	9633842	SVO	NAD_	1	3	2	7.434	2.447
Norwegian_2.8	2555195	SVO	NAD_	1	3	2	6.821	2.322
Norwegian_2.8	4350813	SVO	NA_D	1	2	1	6.895	2.27
Norwegian_2.8	4587222	OSV	NA_D	1	2	1	6.928	2.461
Norwegian_2.8	4803719	SVO	ADN_	2	1	3	6.851	2.377
Norwegian_2.8	708852	SVO	AN_D	1	1	2	7.027	3.309
Norwegian_2.8	9637555	SVO	NAD_	1	3	2	6.939	3.234
Norwegian_2.8	9727944	SVO	NAD_	1	3	2	6.719	2.808
Norwegian_2.8	9819526	SOV	ADN_	2	1	3	6.773	3.222
Old_Church_Slavonic_2.8	1075856	SVO	DA_N	2	1	1	6.201	2.138
Old_Church_Slavonic_2.8	2039353	OSV	NDA_	2	3	1	6.15	2.159
Old_Church_Slavonic_2.8	2702774	OSV	NDA_	2	3	1	6.145	2.158
Old_Church_Slavonic_2.8	330351	SVO	DA_N	2	1	1	6.129	2.593
Old_Church_Slavonic_2.8	5587562	SVO	DAN_	3	1	2	6.077	2.84
Old_East_Slavic_2.8	179733	OSV	DNA_	3	2	1	7.547	2.319
Old_East_Slavic_2.8	3601152	SOV	DA_N	2	1	1	7.469	3.248
Old_East_Slavic_2.8	3976721	OSV	DNA_	3	2	1	7.57	2.383
Old_East_Slavic_2.8	4482589	SOV	DA_N	2	1	1	7.447	3.433
Old_East_Slavic_2.8	4610152	SVO	DA_N	2	1	1	7.534	3.274
Old_East_Slavic_2.8	4940937	SVO	DA_N	2	1	1	7.471	2.918
Old_East_Slavic_2.8	5042565	SVO	DNA_	3	2	1	7.526	2.462
Old_East_Slavic_2.8	5065227	SOV	DA_N	2	1	1	7.622	3.62
Old_East_Slavic_2.8	6304460	SVO	DA_N	2	1	1	7.471	3.117
Old_East_Slavic_2.8	7350687	SOV	A_ND	2	1	1	7.564	2.422
Old_East_Slavic_2.8	8365050	SVO	A_ND	2	1	1	7.53	2.35
Old_East_Slavic_2.8	8973450	SVO	NA_D	1	2	1	7.552	2.346
Old_East_Slavic_2.8	9084728	SVO	A_ND	2	1	1	7.559	2.349
Old_East_Slavic_2.8	9770694	OSV	DA_N	2	1	1	7.57	2.471
Old_East_Slavic_2.8	9964862	SOV	NDA_	2	3	1	7.502	2.851
Old_French_2.8	1266911	SVO	AN_D	1	1	2	6.201	2.179
Old_French_2.8	2597379	SVO	DAN_	3	1	2	6.168	2.298
Old_French_2.8	3812610	SOV	DA_N	2	1	1	6.145	2.445
Old_French_2.8	4588642	OSV	AN_D	1	1	2	6.106	3.248
Old_French_2.8	7417222	SVO	DAN_	3	1	2	6.204	2.173
Old_French_2.8	7695721	SVO	DAN_	3	1	2	6.135	2.266
Old_French_2.8	8267713	SVO	ADN_	2	1	3	6.231	2.38
Old_French_2.8	9070000	OSV	AN_D	1	1	2	6.189	2.175
Old_French_2.8	9268408	SVO	AD_N	1	1	2	6.142	2.751
Persian_2.8	4279564	SVO	DAN_	3	1	2	6.771	2.416
Persian_2.8	4553012	OSV	DA_N	2	1	1	6.819	3.108
Persian_2.8	5096889	SOV	NDA_	2	3	1	6.761	3.214
Persian_2.8	5675717	SOV	DNA_	3	2	1	6.736	3.054
Persian_2.8	7346821	OSV	AD_N	1	1	2	6.807	3.333
Persian_2.8	8901887	SVO	DAN_	3	1	2	6.893	2.543
Polish_2.8	3055531	OSV	DAN_	3	1	2	8.059	2.177
Polish_2.8	32966	SVO	DAN_	3	1	2	8.006	2.248
Polish_2.8	4439636	SVO	AN_D	1	1	2	8.011	2.161
Polish_2.8	5851278	SOV	NDA_	2	3	1	7.885	2.671
Polish_2.8	8184508	SOV	DAN_	3	1	2	7.929	2.794
Polish_2.8	8337147	SVO	DAN_	3	1	2	7.977	2.152
Polish_2.8	845557	SOV	DAN_	3	1	2	7.892	2.689
Portuguese_2.8	2270050	SOV	A_DN	1	2	1	6.335	3.439
Portuguese_2.8	3881995	OSV	A_ND	2	1	1	6.451	2.712
Romanian_2.8	1412463	SOV	NA_D	1	2	1	6.967	3.036
Romanian_2.8	1838655	SVO	NA_D	1	2	1	6.981	2.747
Romanian_2.8	3166234	SVO	NA_D	1	2	1	6.909	3.296
Romanian_2.8	5789491	SOV	NA_D	1	2	1	6.95	3.273
Romanian_2.8	6063056	SVO	NA_D	1	2	1	6.973	2.62
Romanian_2.8	8568577	SOV	NA_D	1	2	1	6.954	3.301
Romanian_2.8	8999091	SVO	NA_D	1	2	1	6.956	2.595
Russian_2.8	1035753	SVO	DNA_	3	2	1	8.408	3.012
Russian_2.8	3474937	SVO	DNA_	3	2	1	8.382	2.675
Russian_2.8	4998623	SVO	NA_D	1	2	1	8.497	2.344
Sanskrit_2.8	118183	SOV	A_DN	1	2	1	7.099	2.358
Sanskrit_2.8	3640734	SVO	A_DN	1	2	1	7.113	2.067
Sanskrit_2.8	4124200	OSV	NDA_	2	3	1	7.199	1.99
Sanskrit_2.8	4458202	OSV	A_DN	1	2	1	7.183	2.025
Sanskrit_2.8	5390948	SOV	NA_D	1	2	1	7.129	2.19
Sanskrit_2.8	6965485	SVO	DA_N	2	1	1	7.142	2.185
Sanskrit_2.8	8377259	SVO	AD_N	1	1	2	7.147	2.438
Scottish_Gaelic_2.8	138490	OSV	A_ND	2	1	1	5.648	3.563
Scottish_Gaelic_2.8	1441002	OSV	NA_D	1	2	1	5.502	3.02
Scottish_Gaelic_2.8	1790230	SVO	A_ND	2	1	1	5.515	3.009
Scottish_Gaelic_2.8	238345	OSV	NAD_	1	3	2	5.598	2.665
Scottish_Gaelic_2.8	2811358	OSV	NA_D	1	2	1	5.523	2.899
Scottish_Gaelic_2.8	3211436	SVO	AN_D	1	1	2	5.549	3.093
Scottish_Gaelic_2.8	4637187	OSV	A_DN	1	2	1	5.578	2.496
Scottish_Gaelic_2.8	4755045	OSV	AN_D	1	1	2	5.586	2.721
Scottish_Gaelic_2.8	7940624	OSV	NDA_	2	3	1	5.597	2.679
Scottish_Gaelic_2.8	8556945	OSV	A_ND	2	1	1	5.553	2.816
Serbian_2.8	1010718	OSV	DNA_	3	2	1	7.287	3.046
Serbian_2.8	3534114	SOV	A_ND	2	1	1	7.276	3.285
Serbian_2.8	4286079	SVO	A_ND	2	1	1	7.35	2.416
Serbian_2.8	5033493	SVO	DNA_	3	2	1	7.322	3.342
Serbian_2.8	5151767	OSV	A_DN	1	2	1	7.256	2.805
Serbian_2.8	6101680	SVO	NAD_	1	3	2	7.512	4.368
Serbian_2.8	6121153	SVO	A_ND	2	1	1	7.358	2.489
Serbian_2.8	6400846	OSV	AD_N	1	1	2	7.269	2.496
Serbian_2.8	6862537	SVO	A_ND	2	1	1	7.351	2.41
Serbian_2.8	7004777	OSV	AD_N	1	1	2	7.298	2.439
Serbian_2.8	7661868	SVO	NA_D	1	2	1	7.353	2.398
Serbian_2.8	8214258	OSV	A_ND	2	1	1	7.267	2.731
Serbian_2.8	9845136	SOV	AD_N	1	1	2	7.252	2.93
Slovak_2.8	2379416	SOV	A_ND	2	1	1	7.877	2.419
Slovak_2.8	3043501	SVO	AND_	1	2	3	7.835	2.31
Slovak_2.8	502747	OSV	A_ND	2	1	1	7.835	2.361
Slovak_2.8	6496518	SVO	NA_D	1	2	1	7.893	1.975
Slovak_2.8	7947652	SVO	NDA_	2	3	1	7.82	2.565
Slovak_2.8	8473141	OSV	A_DN	1	2	1	7.865	1.995
Slovak_2.8	9597075	OSV	A_DN	1	2	1	7.871	2.124
Slovak_2.8	9844396	SVO	A_DN	1	2	1	7.915	2.022
Slovenian_2.8	2688525	OSV	A_DN	1	2	1	7.708	2.383
Slovenian_2.8	3190816	OSV	NA_D	1	2	1	7.694	2.606
Slovenian_2.8	5505975	SOV	NDA_	2	3	1	7.644	3.415
Slovenian_2.8	717847	OSV	A_ND	2	1	1	7.73	2.421
Slovenian_2.8	7820118	SOV	DAN_	3	1	2	7.746	2.518
Slovenian_2.8	8474947	OSV	NA_D	1	2	1	7.68	2.764
Slovenian_2.8	9582929	OSV	NDA_	2	3	1	7.726	2.602
Slovenian_2.8	9642755	OSV	NDA_	2	3	1	7.725	2.456
Slovenian_2.8	9720404	SVO	DA_N	2	1	1	7.819	2.366
Slovenian_2.8	9765456	OSV	NA_D	1	2	1	7.855	5.257
Spanish_2.8	1424504	SOV	AND_	1	2	3	6.39	3.28
Spanish_2.8	2876511	SVO	AND_	1	2	3	6.428	2.941
Spanish_2.8	3279877	OSV	A_ND	2	1	1	6.437	3.153
Spanish_2.8	5788284	OSV	AND_	1	2	3	6.396	2.735
Spanish_2.8	6829023	SVO	NA_D	1	2	1	6.391	2.716
Spanish_2.8	7736093	SVO	ADN_	2	1	3	6.466	3.065
Swedish_2.8	3130079	OSV	NAD_	1	3	2	7.059	3.123
Swedish_2.8	4835123	OSV	ADN_	2	1	3	7.073	2.421
Swedish_2.8	5153409	SVO	NAD_	1	3	2	7.088	2.448
Swedish_2.8	5253464	OSV	DA_N	2	1	1	7.183	2.691
Swedish_2.8	551742	OSV	ADN_	2	1	3	7.05	3.015
Swedish_2.8	6151176	SVO	NAD_	1	3	2	6.996	2.903
Swedish_2.8	6692727	SVO	A_DN	1	2	1	7.116	2.345
Swedish_2.8	7516467	SVO	AND_	1	2	3	7.116	2.41
Swedish_2.8	8385225	SVO	NDA_	2	3	1	7.058	2.967
Swedish_2.8	9246935	SVO	A_ND	2	1	1	7.128	2.412
Thai_2.8	344596	SOV	A_ND	2	1	1	6.441	2.965
Thai_2.8	6476441	SOV	AN_D	1	1	2	6.455	3.343
Thai_2.8	7606973	SVO	DAN_	3	1	2	6.552	2.442
Thai_2.8	7702345	SVO	DNA_	3	2	1	6.506	2.455
Thai_2.8	7793739	SOV	A_ND	2	1	1	6.443	2.864
Thai_2.8	8273071	SVO	DAN_	3	1	2	6.56	2.582
Thai_2.8	9008816	SVO	DNA_	3	2	1	6.514	2.467
Thai_2.8	9071655	OSV	DNA_	3	2	1	6.445	3.203
Thai_2.8	9551781	SVO	AD_N	1	1	2	6.612	2.623
Thai_2.8	9558589	SVO	DNA_	3	2	1	6.506	2.455
Turkish_2.8	1905334	SVO	AND_	1	2	3	8.423	2.084
Turkish_2.8	4798291	SOV	NAD_	1	3	2	8.376	2.296
Turkish_2.8	5162978	SVO	AND_	1	2	3	8.384	2.056
Turkish_2.8	5616763	SOV	AND_	1	2	3	8.347	2.079
Turkish_2.8	9524294	SOV	ADN_	2	1	3	8.294	2.377
Ukrainian_2.8	3262359	OSV	DA_N	2	1	1	8.698	2.52
Ukrainian_2.8	3384398	SVO	DNA_	3	2	1	8.616	2.96
Ukrainian_2.8	728369	SVO	NA_D	1	2	1	8.642	3.015
Ukrainian_2.8	9319467	SVO	A_ND	2	1	1	8.701	2.399
Upper_Sorbian_2.8	1354532	OSV	AD_N	1	1	2	7.421	2.397
Upper_Sorbian_2.8	2065378	SVO	NDA_	2	3	1	7.341	2.856
Upper_Sorbian_2.8	3189173	OSV	NA_D	1	2	1	7.317	2.869
Upper_Sorbian_2.8	3249584	OSV	A_DN	1	2	1	7.318	2.747
Upper_Sorbian_2.8	3822037	SOV	NA_D	1	2	1	7.379	3.262
Upper_Sorbian_2.8	4903528	SVO	NA_D	1	2	1	7.414	2.452
Upper_Sorbian_2.8	6228794	OSV	DA_N	2	1	1	7.336	2.524
Upper_Sorbian_2.8	6430375	SVO	NA_D	1	2	1	7.415	2.411
Upper_Sorbian_2.8	7765503	OSV	A_ND	2	1	1	7.377	2.435
Upper_Sorbian_2.8	8106311	OSV	DNA_	3	2	1	7.406	2.439
Urdu_2.8	112317	SVO	NDA_	2	3	1	5.847	2.938
Urdu_2.8	1548843	SVO	NDA_	2	3	1	5.864	2.938
Urdu_2.8	2331320	SVO	NAD_	1	3	2	5.993	2.948
Urdu_2.8	2380010	OSV	NAD_	1	3	2	5.884	2.938
Urdu_2.8	5291471	OSV	NAD_	1	3	2	6.02	2.925
Urdu_2.8	7759643	SOV	NDA_	2	3	1	5.808	3.248
Urdu_2.8	7863601	SOV	NDA_	2	3	1	5.776	3.516
Urdu_2.8	8254106	OSV	NAD_	1	3	2	6.401	4.014
Urdu_2.8	8404691	SOV	NDA_	2	3	1	5.768	3.516
Urdu_2.8	8852449	SOV	NAD_	1	3	2	5.901	3.675
Urdu_2.8	9427636	SOV	NAD_	1	3	2	6.009	3.945
Urdu_2.8	9711632	SOV	NDA_	2	3	1	5.784	3.545
Uyghur_2.8	1332435	SOV	DAN_	3	1	2	8.282	2.55
Uyghur_2.8	1359389	SOV	DAN_	3	1	2	8.201	2.576
Uyghur_2.8	1497031	OSV	ADN_	2	1	3	8.25	2.12
Uyghur_2.8	162702	SOV	DAN_	3	1	2	8.145	2.592
Uyghur_2.8	2036954	SVO	DAN_	3	1	2	8.235	2.217
Uyghur_2.8	2931041	SVO	NDA_	2	3	1	8.276	2.144
Uyghur_2.8	3470773	SOV	DAN_	3	1	2	8.166	2.778
Uyghur_2.8	3481911	OSV	ADN_	2	1	3	8.246	2.121
Uyghur_2.8	6267068	SOV	AND_	1	2	3	8.149	2.565
Uyghur_2.8	674685	SVO	NAD_	1	3	2	8.261	2.094
Uyghur_2.8	7949191	SVO	NA_D	1	2	1	8.281	2.115
Uyghur_2.8	8081831	SOV	DAN_	3	1	2	8.253	2.17
Uyghur_2.8	8317271	OSV	ADN_	2	1	3	8.255	2.144
Uyghur_2.8	862512	SVO	ADN_	2	1	3	8.29	2.364
Uyghur_2.8	9053324	SOV	DAN_	3	1	2	8.166	2.687
Vietnamese_2.8	1374787	SVO	DNA_	3	2	1	6.59	2.53
Vietnamese_2.8	1642299	SVO	NAD_	1	3	2	6.652	2.44
Vietnamese_2.8	2596004	SOV	AN_D	1	1	2	6.607	2.827
Vietnamese_2.8	2723643	SVO	A_DN	1	2	1	6.696	2.184
Vietnamese_2.8	3433969	SVO	NAD_	1	3	2	6.594	2.529
Vietnamese_2.8	424979	OSV	NAD_	1	3	2	6.593	2.71
Vietnamese_2.8	4372637	SVO	AN_D	1	1	2	6.694	2.153
Vietnamese_2.8	5130414	SVO	NA_D	1	2	1	6.705	2.191
Vietnamese_2.8	5527538	OSV	DNA_	3	2	1	6.626	2.858
Vietnamese_2.8	6821199	SVO	NAD_	1	3	2	6.662	2.164
Vietnamese_2.8	6907700	SVO	A_DN	1	2	1	6.756	2.221
Vietnamese_2.8	7993926	SVO	A_DN	1	2	1	6.704	2.23
Vietnamese_2.8	8393438	SVO	NAD_	1	3	2	6.662	2.164
Vietnamese_2.8	8704632	SVO	NA_D	1	2	1	6.724	2.221
Vietnamese_2.8	9187918	SVO	A_ND	2	1	1	6.695	2.201
Vietnamese_2.8	9471196	SVO	DNA_	3	2	1	6.663	2.253
Welsh_2.8	1599785	SOV	DNA_	3	2	1	6.164	2.907
Welsh_2.8	1924882	SOV	DAN_	3	1	2	6.158	2.697
Welsh_2.8	2047449	OSV	A_ND	2	1	1	6.178	2.447
Welsh_2.8	4443315	SVO	DAN_	3	1	2	6.214	2.196
Welsh_2.8	4724327	SOV	A_ND	2	1	1	6.162	2.563
Welsh_2.8	4859736	OSV	A_ND	2	1	1	6.228	3.379
Welsh_2.8	5495587	OSV	DAN_	3	1	2	6.204	2.201
Welsh_2.8	6981144	SOV	A_ND	2	1	1	6.432	4.956
Welsh_2.8	8705748	SVO	AN_D	1	1	2	6.355	2.342
Welsh_2.8	9000232	OSV	A_ND	2	1	1	6.265	2.274
Welsh_2.8	9339433	SOV	NA_D	1	2	1	6.193	2.492
Welsh_2.8	9903020	OSV	A_ND	2	1	1	6.148	2.455
Western_Armenian_2.8	2968475	SOV	DA_N	2	1	1	7.834	3.145
Western_Armenian_2.8	3162243	SOV	DAN_	3	1	2	7.868	2.992
Western_Armenian_2.8	3767338	SVO	AD_N	1	1	2	7.907	2.531
Western_Armenian_2.8	5432385	SVO	A_DN	1	2	1	7.866	3.546
