language	ID	basic	np	Dist_D	Dist_N	Dist_A	Surprisal2	DepLen
Latvian_2.8	6866916	SVO	DAN_	3	1	2	8.457	2.884
Latvian_2.8	7513511	SVO	ADN_	2	1	3	8.486	2.703
Latvian_2.8	8350079	SVO	ADN_	2	1	3	8.496	2.448
Latvian_2.8	8582699	OSV	ADN_	2	1	3	8.48	2.704
Latvian_2.8	9498976	SVO	DAN_	3	1	2	8.53	2.312
Lithuanian_2.8	1050438	SVO	DA_N	2	1	1	8.111	2.729
Lithuanian_2.8	3336494	SVO	NDA_	2	3	1	8.118	2.525
Lithuanian_2.8	3936408	SVO	DA_N	2	1	1	8.109	2.856
Lithuanian_2.8	4191015	SVO	NDA_	2	3	1	8.118	2.526
Lithuanian_2.8	513466	SVO	NDA_	2	3	1	8.118	2.525
Lithuanian_2.8	7079483	SVO	AN_D	1	1	2	8.174	2.828
Lithuanian_2.8	7493565	SVO	DA_N	2	1	1	8.14	2.396
Lithuanian_2.8	7823968	SVO	NDA_	2	3	1	8.118	2.525
Lithuanian_2.8	7907028	SVO	DA_N	2	1	1	8.077	3.198
Lithuanian_2.8	9680563	SVO	DA_N	2	1	1	8.126	2.54
Maltese_2.8	1401065	SOV	A_ND	2	1	1	6.637	3.911
Maltese_2.8	1849676	OSV	DA_N	2	1	1	6.645	2.252
Maltese_2.8	3272003	OSV	DA_N	2	1	1	6.672	2.312
Maltese_2.8	3563261	OSV	DA_N	2	1	1	6.644	2.236
Maltese_2.8	441297	OSV	DA_N	2	1	1	6.642	2.243
Maltese_2.8	6536838	OSV	DA_N	2	1	1	6.66	2.182
Maltese_2.8	6920816	OSV	A_ND	2	1	1	6.683	2.641
Maltese_2.8	8145830	OSV	DA_N	2	1	1	6.671	2.163
Maltese_2.8	8262943	OSV	A_ND	2	1	1	6.657	2.947
Maltese_2.8	9988266	OSV	DA_N	2	1	1	6.678	2.194
Manx_2.8	200276	OSV	A_ND	2	1	1	4.859	2.062
Manx_2.8	255135	OSV	DA_N	2	1	1	4.809	2.376
Manx_2.8	2624839	SVO	AN_D	1	1	2	4.965	2.645
Manx_2.8	632880	OSV	DA_N	2	1	1	4.827	2.455
Manx_2.8	652160	OSV	NAD_	1	3	2	4.848	1.945
Manx_2.8	6670748	OSV	DA_N	2	1	1	4.855	2.172
Manx_2.8	6712977	SVO	A_DN	1	2	1	4.887	1.674
Manx_2.8	7246453	SVO	A_DN	1	2	1	4.869	1.701
Manx_2.8	8479886	SVO	AN_D	1	1	2	4.888	1.681
Manx_2.8	9599402	SVO	A_DN	1	2	1	4.965	2.248
Mbya_Guarani_2.8	1180401	SOV	NAD_	1	3	2	1.138	1.956
Mbya_Guarani_2.8	4104684	SVO	ADN_	2	1	3	1.118	2.107
Mbya_Guarani_2.8	4105342	SOV	NDA_	2	3	1	1.119	2.161
Mbya_Guarani_2.8	4188064	SVO	NA_D	1	2	1	1.143	2.007
Mbya_Guarani_2.8	4677590	SVO	DA_N	2	1	1	1.123	2.07
Mbya_Guarani_2.8	4832837	SVO	NA_D	1	2	1	1.11	2.142
Mbya_Guarani_2.8	4860078	SOV	AND_	1	2	3	1.138	1.957
Mbya_Guarani_2.8	5083898	OSV	AN_D	1	1	2	1.155	1.895
Mbya_Guarani_2.8	567824	SVO	DA_N	2	1	1	1.135	2.384
Mbya_Guarani_2.8	5738032	SVO	NA_D	1	2	1	1.11	2.151
Mbya_Guarani_2.8	6907617	SVO	A_ND	2	1	1	1.125	2.06
Mbya_Guarani_2.8	9304547	SOV	DAN_	3	1	2	1.175	2.015
Naija_2.8	141708	OSV	DNA_	3	2	1	4.459	2.436
Naija_2.8	5101068	SVO	NA_D	1	2	1	4.582	2.797
Naija_2.8	5327558	OSV	DNA_	3	2	1	4.495	2.415
Naija_2.8	546952	SVO	NAD_	1	3	2	4.332	4.398
Naija_2.8	7486099	OSV	DNA_	3	2	1	4.492	2.409
Naija_2.8	9001186	OSV	DNA_	3	2	1	4.491	2.39
North_Sami_2.8	138716	SVO	NDA_	2	3	1	7.399	1.847
North_Sami_2.8	168671	SVO	NA_D	1	2	1	7.358	1.811
North_Sami_2.8	3886957	SOV	NA_D	1	2	1	7.295	2.33
North_Sami_2.8	4914475	SOV	NDA_	2	3	1	7.308	2.302
North_Sami_2.8	511328	SVO	NDA_	2	3	1	7.403	1.844
North_Sami_2.8	6251999	SVO	NDA_	2	3	1	7.399	1.847
North_Sami_2.8	6703292	SOV	NAD_	1	3	2	7.366	1.909
North_Sami_2.8	905746	SOV	NAD_	1	3	2	7.367	1.917
Norwegian_2.8	1350065	SVO	NAD_	1	3	2	6.82	2.449
Norwegian_2.8	3510278	SVO	A_ND	2	1	1	6.911	2.452
Norwegian_2.8	9297916	SVO	NAD_	1	3	2	6.835	3.02
Old_Church_Slavonic_2.8	1104039	OSV	NDA_	2	3	1	6.184	1.917
Old_Church_Slavonic_2.8	2024697	SVO	NDA_	2	3	1	6.199	2.056
Old_Church_Slavonic_2.8	3983872	SOV	DAN_	3	1	2	6.08	3.16
Old_Church_Slavonic_2.8	5716831	SVO	NDA_	2	3	1	6.128	2.256
Old_Church_Slavonic_2.8	6013238	SVO	DAN_	3	1	2	6.12	2.696
Old_Church_Slavonic_2.8	6331042	SOV	NDA_	2	3	1	6.121	2.483
Old_Church_Slavonic_2.8	7190237	SOV	NDA_	2	3	1	6.082	3.139
Old_Church_Slavonic_2.8	8713487	SOV	DAN_	3	1	2	6.069	3.28
Old_Church_Slavonic_2.8	8820113	SOV	DAN_	3	1	2	6.108	3.025
Old_Church_Slavonic_2.8	8924256	SVO	NDA_	2	3	1	6.169	1.979
Old_East_Slavic_2.8	2211160	SVO	DNA_	3	2	1	7.577	2.369
Old_East_Slavic_2.8	4264982	SVO	DA_N	2	1	1	7.479	3.599
Old_East_Slavic_2.8	4999897	SVO	DNA_	3	2	1	7.541	2.268
Old_East_Slavic_2.8	5909082	SVO	DNA_	3	2	1	7.532	2.203
Old_East_Slavic_2.8	6430975	SVO	DNA_	3	2	1	7.553	2.31
Old_East_Slavic_2.8	7171216	SVO	DNA_	3	2	1	7.541	2.268
Old_East_Slavic_2.8	7693973	SVO	DA_N	2	1	1	7.503	2.65
Old_East_Slavic_2.8	8097239	SVO	DNA_	3	2	1	7.544	2.291
Old_East_Slavic_2.8	8572987	SOV	DNA_	3	2	1	7.496	2.541
Old_East_Slavic_2.8	9503041	SOV	DA_N	2	1	1	7.483	2.816
Old_French_2.8	1761580	OSV	A_ND	2	1	1	6.152	2.198
Old_French_2.8	1920669	OSV	ADN_	2	1	3	6.178	1.981
Old_French_2.8	2552749	SVO	DAN_	3	1	2	6.182	2.11
Old_French_2.8	3413490	SVO	DAN_	3	1	2	6.15	2.04
Old_French_2.8	5679316	SVO	A_ND	2	1	1	6.151	2.008
Old_French_2.8	6750589	SVO	DAN_	3	1	2	6.148	2.039
Old_French_2.8	7308500	SVO	A_ND	2	1	1	6.139	2.293
Old_French_2.8	7601049	OSV	DAN_	3	1	2	6.173	1.989
Old_French_2.8	7628712	SVO	DA_N	2	1	1	6.133	2.279
Old_French_2.8	7810055	OSV	DAN_	3	1	2	6.189	2.273
Old_French_2.8	8678656	OSV	DAN_	3	1	2	6.173	1.989
Persian_2.8	4591895	SVO	DNA_	3	2	1	6.8	2.131
Persian_2.8	5589240	SOV	DAN_	3	1	2	6.711	2.57
Persian_2.8	6757898	SVO	DNA_	3	2	1	6.799	2.127
Persian_2.8	6959617	SOV	DA_N	2	1	1	6.846	2.222
Persian_2.8	7997655	SVO	DNA_	3	2	1	6.838	2.471
Persian_2.8	8449775	SOV	DA_N	2	1	1	6.85	2.993
Persian_2.8	9274641	SVO	DAN_	3	1	2	6.807	2.15
Polish_2.8	1284140	OSV	DAN_	3	1	2	7.995	1.973
Polish_2.8	1321674	SOV	DAN_	3	1	2	7.922	2.659
Polish_2.8	2124771	SOV	DAN_	3	1	2	7.912	2.4
Polish_2.8	5323436	SOV	DAN_	3	1	2	7.912	2.753
Polish_2.8	5946779	OSV	DNA_	3	2	1	7.944	2.301
Polish_2.8	6375224	SOV	DAN_	3	1	2	7.915	2.638
Polish_2.8	7147909	SVO	DAN_	3	1	2	7.999	2.088
Polish_2.8	752939	SOV	DAN_	3	1	2	7.905	2.677
Polish_2.8	9222373	SOV	DAN_	3	1	2	7.922	2.74
Polish_2.8	9959424	SOV	DAN_	3	1	2	7.916	2.817
Portuguese_2.8	1404495	SVO	NA_D	1	2	1	6.392	2.366
Portuguese_2.8	1559234	OSV	NA_D	1	2	1	6.341	2.924
Portuguese_2.8	1561803	OSV	A_DN	1	2	1	6.356	2.916
Portuguese_2.8	6558768	SOV	A_ND	2	1	1	6.337	2.968
Portuguese_2.8	6735392	SVO	A_DN	1	2	1	6.403	2.318
Portuguese_2.8	7362804	SVO	A_DN	1	2	1	6.405	2.337
Portuguese_2.8	8709575	SVO	NA_D	1	2	1	6.385	2.42
Portuguese_2.8	9700237	OSV	NA_D	1	2	1	6.293	3.052
Romanian_2.8	2220812	SOV	NA_D	1	2	1	6.967	2.73
Romanian_2.8	2944183	SOV	NA_D	1	2	1	7.036	3.156
Romanian_2.8	3209631	SOV	NA_D	1	2	1	7.038	2.998
Romanian_2.8	4065168	SOV	NA_D	1	2	1	6.953	2.958
Romanian_2.8	5135544	SVO	NA_D	1	2	1	7.009	2.433
Romanian_2.8	8384822	SOV	NA_D	1	2	1	6.998	2.808
Romanian_2.8	8402966	SOV	NA_D	1	2	1	6.945	2.716
Romanian_2.8	8622873	SOV	NA_D	1	2	1	7.007	3.058
Romanian_2.8	9629169	SOV	NA_D	1	2	1	6.947	2.717
Russian_2.8	3250782	SVO	DNA_	3	2	1	8.346	2.966
Russian_2.8	4923945	OSV	DNA_	3	2	1	8.412	2.631
Russian_2.8	9008699	SVO	DNA_	3	2	1	8.359	2.857
Sanskrit_2.8	1673615	SOV	A_DN	1	2	1	7.111	2.302
Sanskrit_2.8	1729369	SVO	NAD_	1	3	2	7.1	2.382
Sanskrit_2.8	1942063	SVO	A_DN	1	2	1	7.101	2.211
Sanskrit_2.8	2222210	SOV	AD_N	1	1	2	7.086	2.394
Sanskrit_2.8	2446683	SVO	AD_N	1	1	2	7.12	2.321
Sanskrit_2.8	2645649	SVO	AN_D	1	1	2	7.199	1.987
Sanskrit_2.8	5296798	SVO	A_DN	1	2	1	7.173	2.202
Sanskrit_2.8	6149412	SVO	NAD_	1	3	2	7.104	2.235
Sanskrit_2.8	7312575	OSV	NAD_	1	3	2	7.209	1.896
Sanskrit_2.8	7989012	SVO	AN_D	1	1	2	7.179	2.032
Sanskrit_2.8	8645035	SVO	A_DN	1	2	1	7.106	2.354
Scottish_Gaelic_2.8	2021706	OSV	AN_D	1	1	2	5.484	2.618
Scottish_Gaelic_2.8	2919596	OSV	NA_D	1	2	1	5.673	3.771
Scottish_Gaelic_2.8	4781454	OSV	NA_D	1	2	1	5.527	2.311
Scottish_Gaelic_2.8	5723473	OSV	AN_D	1	1	2	5.52	2.359
Scottish_Gaelic_2.8	6014303	OSV	NA_D	1	2	1	5.493	2.54
Scottish_Gaelic_2.8	8036809	OSV	NA_D	1	2	1	5.526	2.259
Scottish_Gaelic_2.8	8632401	OSV	NA_D	1	2	1	5.542	2.317
Scottish_Gaelic_2.8	8987476	OSV	NA_D	1	2	1	5.665	2.89
Serbian_2.8	1085613	OSV	AD_N	1	1	2	7.322	2.313
Serbian_2.8	1856518	SOV	NA_D	1	2	1	7.313	2.706
Serbian_2.8	1964499	SOV	AD_N	1	1	2	7.296	2.919
Serbian_2.8	2230156	OSV	NA_D	1	2	1	7.312	2.582
Serbian_2.8	3586135	SOV	A_ND	2	1	1	7.306	2.962
Serbian_2.8	4036494	OSV	DA_N	2	1	1	7.336	2.3
Serbian_2.8	5783999	OSV	AD_N	1	1	2	7.331	2.444
Serbian_2.8	6267411	OSV	AD_N	1	1	2	7.342	2.169
Serbian_2.8	8901920	SVO	NAD_	1	3	2	7.388	2.17
Slovak_2.8	1431776	SVO	DAN_	3	1	2	7.889	1.803
Slovak_2.8	1808332	OSV	DAN_	3	1	2	7.871	1.815
Slovak_2.8	2736702	SOV	NDA_	2	3	1	7.849	2.082
Slovak_2.8	3170916	OSV	DAN_	3	1	2	7.905	1.962
Slovak_2.8	3590873	SVO	AND_	1	2	3	7.84	2.305
Slovak_2.8	365744	SVO	AN_D	1	1	2	7.844	2.448
Slovak_2.8	5109413	OSV	DAN_	3	1	2	7.872	1.815
Slovak_2.8	5327719	SVO	DAN_	3	1	2	7.891	1.804
Slovak_2.8	6609553	SOV	A_ND	2	1	1	7.86	2.067
Slovenian_2.8	1200398	OSV	DNA_	3	2	1	7.729	2.965
Slovenian_2.8	1272954	SVO	AN_D	1	1	2	7.874	3.04
Slovenian_2.8	2271834	OSV	DA_N	2	1	1	7.681	3.085
Slovenian_2.8	2753112	OSV	NDA_	2	3	1	7.762	2.351
Slovenian_2.8	4441206	OSV	NDA_	2	3	1	7.783	2.148
Slovenian_2.8	5575409	OSV	NDA_	2	3	1	7.757	2.142
Slovenian_2.8	6257360	OSV	NDA_	2	3	1	7.687	3.006
Slovenian_2.8	7681142	OSV	DA_N	2	1	1	7.678	3.104
Slovenian_2.8	7819016	OSV	DAN_	3	1	2	7.782	2.099
Slovenian_2.8	9796173	OSV	NDA_	2	3	1	7.746	3.061
Spanish_2.8	1716687	OSV	NA_D	1	2	1	6.348	2.772
Spanish_2.8	3494986	SVO	NA_D	1	2	1	6.422	2.468
Spanish_2.8	3504825	SVO	NA_D	1	2	1	6.431	2.506
Spanish_2.8	4371402	SVO	NA_D	1	2	1	6.577	2.879
Spanish_2.8	4665584	SVO	NA_D	1	2	1	6.369	2.605
Spanish_2.8	7197154	SVO	NA_D	1	2	1	6.388	2.401
Spanish_2.8	7561391	SOV	NA_D	1	2	1	6.351	2.826
Spanish_2.8	8025677	SOV	A_ND	2	1	1	6.462	3.158
Spanish_2.8	834282	OSV	NA_D	1	2	1	6.354	2.703
Spanish_2.8	9716140	SVO	NA_D	1	2	1	6.398	2.339
Spanish_2.8	9824513	SVO	NA_D	1	2	1	6.445	2.485
Swedish_2.8	1090141	SVO	AND_	1	2	3	7.017	2.703
Swedish_2.8	1230180	SVO	ADN_	2	1	3	7.079	2.094
Swedish_2.8	153290	SVO	A_DN	1	2	1	7.038	2.475
Swedish_2.8	1571633	SVO	NDA_	2	3	1	7.034	2.4
Swedish_2.8	2185123	SVO	NDA_	2	3	1	7.034	2.401
Swedish_2.8	2424729	SVO	NAD_	1	3	2	7.016	2.721
Swedish_2.8	2515593	SVO	NDA_	2	3	1	7.044	2.411
Swedish_2.8	4528867	SVO	ADN_	2	1	3	7.079	2.094
Swedish_2.8	570079	SVO	ADN_	2	1	3	7.094	2.388
Swedish_2.8	6653869	SVO	AN_D	1	1	2	7.085	2.147
Swedish_2.8	7844095	SVO	A_DN	1	2	1	7.135	2.438
Swedish_2.8	7936438	SVO	ADN_	2	1	3	7.073	2.339
Swedish_2.8	9794656	SVO	NDA_	2	3	1	7.035	2.427
Thai_2.8	1456895	OSV	DAN_	3	1	2	6.482	2.908
Thai_2.8	1547480	SVO	DNA_	3	2	1	6.543	2.319
Thai_2.8	1634513	OSV	A_ND	2	1	1	6.576	2.763
Thai_2.8	1928436	OSV	DNA_	3	2	1	6.452	2.854
Thai_2.8	3274076	OSV	DAN_	3	1	2	6.482	3.011
Thai_2.8	3991472	OSV	A_ND	2	1	1	6.562	2.564
Thai_2.8	5496677	SVO	DAN_	3	1	2	6.549	2.226
Thai_2.8	5633565	SOV	A_ND	2	1	1	6.456	2.799
Thai_2.8	6699240	SVO	DAN_	3	1	2	6.546	2.221
Thai_2.8	6966935	SOV	A_ND	2	1	1	6.451	3.073
Thai_2.8	7398038	SVO	A_ND	2	1	1	6.578	3.089
Thai_2.8	8538034	SOV	A_ND	2	1	1	6.467	2.946
Thai_2.8	9089119	SOV	AN_D	1	1	2	6.613	4.097
Thai_2.8	9684037	SOV	AN_D	1	1	2	6.43	3.28
Turkish_2.8	1548088	SOV	AND_	1	2	3	8.307	1.97
Turkish_2.8	1810986	SOV	AND_	1	2	3	8.307	1.97
Turkish_2.8	3821286	SOV	ADN_	2	1	3	8.276	2.343
Turkish_2.8	410161	SOV	AND_	1	2	3	8.308	1.97
Turkish_2.8	5427873	SOV	ADN_	2	1	3	8.319	2.002
Turkish_2.8	5929708	SOV	ADN_	2	1	3	8.307	1.971
Turkish_2.8	6242512	SOV	ADN_	2	1	3	8.239	2.273
Turkish_2.8	8650916	SOV	ADN_	2	1	3	8.232	2.256
Turkish_2.8	9210468	SOV	ADN_	2	1	3	8.295	1.97
Turkish_2.8	9582121	SOV	ADN_	2	1	3	8.307	1.97
Turkish_2.8	9584329	SOV	ADN_	2	1	3	8.232	2.255
Turkish_2.8	9674211	SOV	ADN_	2	1	3	8.233	2.246
Ukrainian_2.8	1388799	SVO	NDA_	2	3	1	8.643	3.207
Ukrainian_2.8	3307294	SVO	NDA_	2	3	1	8.686	2.335
Ukrainian_2.8	4754032	SVO	NDA_	2	3	1	8.687	2.223
Ukrainian_2.8	5047476	SVO	NDA_	2	3	1	8.663	2.822
Ukrainian_2.8	5352680	SVO	NDA_	2	3	1	8.681	2.347
Ukrainian_2.8	606682	SVO	NDA_	2	3	1	8.689	2.359
Ukrainian_2.8	7390315	SVO	NDA_	2	3	1	8.672	2.341
Ukrainian_2.8	7913513	SVO	NDA_	2	3	1	8.687	2.223
Ukrainian_2.8	86293	SVO	NDA_	2	3	1	8.688	2.25
Ukrainian_2.8	8731217	SVO	NDA_	2	3	1	8.69	2.23
Upper_Sorbian_2.8	1288255	OSV	NDA_	2	3	1	7.39	2.292
Upper_Sorbian_2.8	4456176	SVO	AD_N	1	1	2	7.422	2.198
Upper_Sorbian_2.8	7198349	OSV	NDA_	2	3	1	7.404	2.311
Upper_Sorbian_2.8	8341144	OSV	NDA_	2	3	1	7.34	2.792
Urdu_2.8	2626371	SOV	NDA_	2	3	1	5.953	3.411
Urdu_2.8	3683139	OSV	NAD_	1	3	2	6.014	2.79
Urdu_2.8	4697726	SVO	NAD_	1	3	2	5.984	2.66
Urdu_2.8	5503169	SOV	NDA_	2	3	1	5.794	3.339
Urdu_2.8	7389706	OSV	DA_N	2	1	1	5.989	3.028
Urdu_2.8	8044390	SOV	NDA_	2	3	1	5.9	3.244
Urdu_2.8	9462533	SOV	NDA_	2	3	1	5.832	3.458
Urdu_2.8	9758543	SOV	NDA_	2	3	1	5.936	3.783
Uyghur_2.8	1133317	OSV	AND_	1	2	3	8.274	2.115
Uyghur_2.8	1523397	SVO	NAD_	1	3	2	8.259	2.117
Uyghur_2.8	1728358	SOV	DAN_	3	1	2	8.195	2.569
Uyghur_2.8	2293131	SOV	DAN_	3	1	2	8.183	2.574
Uyghur_2.8	4965736	SOV	DAN_	3	1	2	8.193	2.439
Uyghur_2.8	5716539	SOV	ADN_	2	1	3	8.197	2.476
Uyghur_2.8	5971654	SOV	DAN_	3	1	2	8.253	2.137
Uyghur_2.8	6509663	SVO	NAD_	1	3	2	8.253	2.046
Uyghur_2.8	7299909	SOV	DA_N	2	1	1	8.156	2.635
Uyghur_2.8	83104	OSV	DAN_	3	1	2	8.269	2.082
Uyghur_2.8	9379936	SOV	DAN_	3	1	2	8.186	2.53
Vietnamese_2.8	1327115	SVO	NA_D	1	2	1	6.658	2.087
Vietnamese_2.8	1811605	SOV	NA_D	1	2	1	6.587	2.773
Vietnamese_2.8	4493366	SOV	NA_D	1	2	1	6.6	2.886
Vietnamese_2.8	4717	SOV	NA_D	1	2	1	6.605	2.754
Vietnamese_2.8	5550745	OSV	NA_D	1	2	1	6.597	2.749
Vietnamese_2.8	9373411	SVO	NAD_	1	3	2	6.643	2.121
Welsh_2.8	2491000	OSV	A_ND	2	1	1	6.2	1.98
Welsh_2.8	441890	OSV	A_ND	2	1	1	6.204	2.054
Welsh_2.8	5051564	OSV	A_ND	2	1	1	6.426	4.968
Welsh_2.8	5911644	SOV	DNA_	3	2	1	6.18	2.478
Welsh_2.8	6848163	SOV	DNA_	3	2	1	6.195	2.281
Welsh_2.8	70955	OSV	A_ND	2	1	1	6.236	2.621
Welsh_2.8	8766147	OSV	A_ND	2	1	1	6.207	2.055
Welsh_2.8	9555468	OSV	A_ND	2	1	1	6.233	2.307
Western_Armenian_2.8	2712985	OSV	AD_N	1	1	2	7.879	2.51
Western_Armenian_2.8	2961213	OSV	AN_D	1	1	2	7.904	2.6
Western_Armenian_2.8	306223	SOV	DA_N	2	1	1	7.849	2.834
Western_Armenian_2.8	3346163	SVO	AD_N	1	1	2	7.908	2.45
Western_Armenian_2.8	5465642	OSV	AD_N	1	1	2	7.952	5.659
Western_Armenian_2.8	6368198	SOV	DA_N	2	1	1	7.874	2.935
Western_Armenian_2.8	8043358	OSV	DA_N	2	1	1	7.892	3.224
Western_Armenian_2.8	897125	OSV	AD_N	1	1	2	7.864	2.935
Western_Armenian_2.8	9721614	SVO	AD_N	1	1	2	7.941	2.848
Wolof_2.8	1895432	SVO	NAD_	1	3	2	5.881	3.004
Wolof_2.8	2148458	SVO	NAD_	1	3	2	5.848	2.834
Wolof_2.8	3011657	SVO	NAD_	1	3	2	5.923	2.268
Wolof_2.8	4240050	SVO	NDA_	2	3	1	5.948	2.233
Wolof_2.8	4988081	SVO	NAD_	1	3	2	5.831	2.858
Wolof_2.8	5456413	SVO	NAD_	1	3	2	5.844	2.993
Wolof_2.8	6363141	SVO	NAD_	1	3	2	5.946	2.286
Wolof_2.8	6937057	SVO	NAD_	1	3	2	5.934	2.276
Wolof_2.8	7648867	OSV	NDA_	2	3	1	6.023	2.745
Wolof_2.8	7768095	SVO	NDA_	2	3	1	6.016	2.399
