language	ID	basic	np	Dist_D	Dist_N	Dist_A	Surprisal2	DepLen
Serbian_2.8	8413618	OSV	AD_N	1	1	2	7.246	2.863
Serbian_2.8	9434057	OSV	NA_D	1	2	1	7.296	2.715
Serbian_2.8	9922912	OSV	DNA_	3	2	1	7.254	3.062
Slovak_2.8	1458231	SVO	AN_D	1	1	2	7.828	2.402
Slovak_2.8	3078225	OSV	AN_D	1	1	2	7.871	2.35
Slovak_2.8	3277702	OSV	AN_D	1	1	2	7.826	2.272
Slovak_2.8	3673142	OSV	NA_D	1	2	1	7.875	2.187
Slovak_2.8	4038248	SOV	DAN_	3	1	2	7.834	2.266
Slovak_2.8	7147061	SOV	NDA_	2	3	1	7.833	2.207
Slovak_2.8	7479944	SOV	DAN_	3	1	2	7.874	2.256
Slovenian_2.8	361573	SVO	A_ND	2	1	1	7.749	2.813
Slovenian_2.8	3640031	OSV	NA_D	1	2	1	7.753	2.544
Slovenian_2.8	6308910	OSV	NDA_	2	3	1	7.675	2.606
Slovenian_2.8	7137835	SOV	DNA_	3	2	1	7.679	2.581
Slovenian_2.8	7424457	OSV	DAN_	3	1	2	7.697	2.545
Slovenian_2.8	8254267	OSV	DNA_	3	2	1	7.698	2.645
Slovenian_2.8	8753710	OSV	DAN_	3	1	2	7.683	2.588
Spanish_2.8	2252388	SVO	NA_D	1	2	1	6.338	3.014
Spanish_2.8	4191490	OSV	NA_D	1	2	1	6.393	3.319
Spanish_2.8	5086003	OSV	NA_D	1	2	1	6.383	3.317
Spanish_2.8	6921071	SVO	NA_D	1	2	1	6.33	3.224
Spanish_2.8	7427777	SVO	NA_D	1	2	1	6.38	3.141
Spanish_2.8	8164437	SVO	NA_D	1	2	1	6.496	3.162
Swedish_2.8	3205391	SVO	NAD_	1	3	2	7.098	3.214
Swedish_2.8	5780061	SVO	NAD_	1	3	2	7.007	2.727
Swedish_2.8	770022	SVO	NDA_	2	3	1	7.019	2.835
Swedish_2.8	8170481	SVO	NAD_	1	3	2	7.002	2.727
Swedish_2.8	8633953	SVO	NDA_	2	3	1	7.094	3.232
Swedish_2.8	912800	SVO	AND_	1	2	3	7.001	2.73
Swedish_2.8	9348820	SVO	AD_N	1	1	2	7.067	2.746
Swedish_2.8	9748745	SVO	NAD_	1	3	2	7.021	2.763
Thai_2.8	2144842	OSV	DNA_	3	2	1	6.447	3.01
Thai_2.8	3469351	SVO	DNA_	3	2	1	6.46	3.137
Thai_2.8	4504906	OSV	DNA_	3	2	1	6.458	2.891
Thai_2.8	6215697	SOV	A_ND	2	1	1	6.482	3.012
Thai_2.8	8931165	SOV	A_ND	2	1	1	6.447	2.881
Thai_2.8	9252447	SVO	DAN_	3	1	2	6.475	3.134
Turkish_2.8	2267487	SOV	AND_	1	2	3	8.272	2.456
Turkish_2.8	2585062	SOV	AD_N	1	1	2	8.371	2.255
Turkish_2.8	3382204	SOV	AND_	1	2	3	8.272	2.461
Turkish_2.8	359480	SOV	AND_	1	2	3	8.325	2.337
Turkish_2.8	3830079	SOV	AND_	1	2	3	8.323	2.327
Turkish_2.8	5612588	SOV	AND_	1	2	3	8.35	2.357
Turkish_2.8	6981493	SOV	ADN_	2	1	3	8.297	2.451
Turkish_2.8	8717807	SOV	ADN_	2	1	3	8.307	2.392
Ukrainian_2.8	251431	SOV	NDA_	2	3	1	8.63	2.947
Ukrainian_2.8	3367486	SOV	NDA_	2	3	1	8.625	2.841
Ukrainian_2.8	5144565	SOV	DA_N	2	1	1	8.612	3.027
Ukrainian_2.8	5163673	SVO	NDA_	2	3	1	8.627	2.847
Upper_Sorbian_2.8	1122041	OSV	AD_N	1	1	2	7.33	2.772
Upper_Sorbian_2.8	3639618	SVO	DA_N	2	1	1	7.368	2.737
Upper_Sorbian_2.8	3739452	SOV	NA_D	1	2	1	7.329	2.839
Upper_Sorbian_2.8	4222073	OSV	NA_D	1	2	1	7.339	2.744
Upper_Sorbian_2.8	4580373	SOV	DA_N	2	1	1	7.355	2.99
Upper_Sorbian_2.8	5827866	OSV	DNA_	3	2	1	7.371	2.815
Upper_Sorbian_2.8	5844751	SVO	A_DN	1	2	1	7.361	2.856
Upper_Sorbian_2.8	6425195	SOV	NA_D	1	2	1	7.352	2.847
Upper_Sorbian_2.8	6431187	SOV	NA_D	1	2	1	7.327	2.892
Upper_Sorbian_2.8	7068399	OSV	NA_D	1	2	1	7.33	2.752
Upper_Sorbian_2.8	8294235	OSV	A_ND	2	1	1	7.333	2.897
Upper_Sorbian_2.8	9813381	SOV	DA_N	2	1	1	7.36	2.662
Upper_Sorbian_2.8	9830047	SVO	A_DN	1	2	1	7.326	2.852
Urdu_2.8	2925838	SOV	DAN_	3	1	2	5.934	4.491
Urdu_2.8	6398157	SOV	NDA_	2	3	1	5.778	3.516
Urdu_2.8	6881869	SOV	NDA_	2	3	1	5.822	3.746
Urdu_2.8	7492801	SOV	NDA_	2	3	1	5.886	3.245
Urdu_2.8	840039	SOV	NDA_	2	3	1	5.789	3.606
Uyghur_2.8	2370642	SOV	DAN_	3	1	2	8.141	2.593
Uyghur_2.8	3471553	SOV	DAN_	3	1	2	8.178	2.637
Uyghur_2.8	6524301	SOV	NDA_	2	3	1	8.255	2.259
Uyghur_2.8	7614247	SVO	DAN_	3	1	2	8.243	2.305
Uyghur_2.8	8045011	SOV	NAD_	1	3	2	8.212	2.551
Uyghur_2.8	8289765	SOV	NDA_	2	3	1	8.186	2.491
Vietnamese_2.8	3045776	SOV	AN_D	1	1	2	6.582	2.841
Vietnamese_2.8	3335397	SOV	NAD_	1	3	2	6.574	2.694
Vietnamese_2.8	7333134	SOV	NA_D	1	2	1	6.669	2.79
Vietnamese_2.8	7534048	SVO	NAD_	1	3	2	6.619	2.5
Vietnamese_2.8	7977106	SOV	NA_D	1	2	1	6.617	2.953
Welsh_2.8	3815982	OSV	A_ND	2	1	1	6.179	2.363
Welsh_2.8	6385563	OSV	A_ND	2	1	1	6.151	2.419
Welsh_2.8	789302	SOV	DNA_	3	2	1	6.19	2.448
Welsh_2.8	8078610	OSV	A_ND	2	1	1	6.17	2.8
Welsh_2.8	8367341	OSV	A_ND	2	1	1	6.239	2.72
Western_Armenian_2.8	1454881	SVO	ADN_	2	1	3	7.858	2.881
Western_Armenian_2.8	2574798	OSV	AND_	1	2	3	7.885	2.835
Western_Armenian_2.8	2700115	SVO	AD_N	1	1	2	7.854	2.813
Western_Armenian_2.8	3216787	OSV	A_DN	1	2	1	7.856	2.714
Western_Armenian_2.8	370420	OSV	A_DN	1	2	1	7.841	2.873
Western_Armenian_2.8	6828280	OSV	A_DN	1	2	1	7.852	3.114
Western_Armenian_2.8	7254239	SVO	AN_D	1	1	2	7.893	2.873
Western_Armenian_2.8	7512608	SOV	NA_D	1	2	1	7.877	2.831
Western_Armenian_2.8	850949	OSV	AD_N	1	1	2	7.844	2.86
Western_Armenian_2.8	9160137	SOV	NA_D	1	2	1	7.882	3.421
Western_Armenian_2.8	9654044	SVO	ADN_	2	1	3	7.858	3.032
Wolof_2.8	1968656	SVO	A_DN	1	2	1	5.84	2.898
Wolof_2.8	2524794	OSV	A_DN	1	2	1	5.979	3.543
Wolof_2.8	515100	SVO	A_DN	1	2	1	5.863	3.06
Wolof_2.8	6904986	SVO	A_DN	1	2	1	5.819	3.078
Wolof_2.8	8234765	SVO	A_DN	1	2	1	5.861	2.873
Wolof_2.8	8456511	SVO	A_DN	1	2	1	5.808	2.946
Wolof_2.8	8703507	SVO	A_DN	1	2	1	5.881	3.201
Wolof_2.8	912806	SVO	A_DN	1	2	1	5.833	3.036
Wolof_2.8	9372246	SVO	A_DN	1	2	1	5.823	2.836
