language	ID	basic	np	Dist_D	Dist_N	Dist_A	Surprisal2	DepLen
Kurmanji_2.8	9550594	SVO	AND_	1	2	3	6.545	2.163
Kurmanji_2.8	9710175	OSV	AD_N	1	1	2	6.587	2.121
Latin_2.8	1724514	SVO	AN_D	1	1	2	7.62	2.796
Latin_2.8	3215823	OSV	AND_	1	2	3	7.549	2.405
Latin_2.8	3859303	OSV	AND_	1	2	3	7.6	2.606
Latin_2.8	3931572	SVO	AD_N	1	1	2	7.564	2.687
Latin_2.8	4461762	SVO	AD_N	1	1	2	7.596	2.481
Latin_2.8	459380	OSV	AND_	1	2	3	7.589	2.524
Latin_2.8	5106357	OSV	AND_	1	2	3	7.596	2.481
Latin_2.8	6354309	SVO	AND_	1	2	3	7.576	2.418
Latin_2.8	8635785	OSV	AND_	1	2	3	7.595	2.456
Latin_2.8	8755556	OSV	AND_	1	2	3	7.565	2.614
Latvian_2.8	1139251	OSV	ADN_	2	1	3	8.571	2.424
Latvian_2.8	1631180	SVO	ADN_	2	1	3	8.583	2.297
Latvian_2.8	2844305	SVO	AN_D	1	1	2	8.593	2.379
Latvian_2.8	3682691	OSV	ADN_	2	1	3	8.569	2.385
Latvian_2.8	400380	SVO	ADN_	2	1	3	8.585	2.302
Latvian_2.8	4977182	OSV	ADN_	2	1	3	8.593	2.382
Latvian_2.8	499620	SVO	ADN_	2	1	3	8.583	2.297
Latvian_2.8	5284073	SVO	A_ND	2	1	1	8.593	2.376
Latvian_2.8	6524895	OSV	AN_D	1	1	2	8.599	2.405
Latvian_2.8	6679240	SVO	ADN_	2	1	3	8.583	2.297
Lithuanian_2.8	1073410	SVO	DAN_	3	1	2	8.194	2.601
Lithuanian_2.8	3345927	SVO	DA_N	2	1	1	8.218	2.48
Lithuanian_2.8	3356559	SVO	DA_N	2	1	1	8.218	2.484
Lithuanian_2.8	3654882	SVO	DA_N	2	1	1	8.238	3.033
Lithuanian_2.8	5975287	OSV	DA_N	2	1	1	8.225	2.57
Lithuanian_2.8	6354938	OSV	DA_N	2	1	1	8.238	2.568
Lithuanian_2.8	6831838	OSV	DA_N	2	1	1	8.231	2.505
Lithuanian_2.8	6985774	SVO	DA_N	2	1	1	8.21	2.561
Lithuanian_2.8	7451777	SVO	DAN_	3	1	2	8.187	2.483
Lithuanian_2.8	7606047	OSV	DA_N	2	1	1	8.223	2.55
Lithuanian_2.8	8031556	SVO	DA_N	2	1	1	8.232	2.718
Lithuanian_2.8	8302917	SVO	DA_N	2	1	1	8.213	2.575
Lithuanian_2.8	9579950	SVO	DA_N	2	1	1	8.222	2.557
Maltese_2.8	1065487	SVO	A_DN	1	2	1	6.823	2.672
Maltese_2.8	2584421	OSV	NAD_	1	3	2	6.79	2.436
Maltese_2.8	3706683	SVO	A_DN	1	2	1	6.817	2.446
Maltese_2.8	4142577	OSV	NAD_	1	3	2	6.809	2.516
Maltese_2.8	4832666	OSV	NAD_	1	3	2	6.83	2.513
Maltese_2.8	527796	SVO	A_DN	1	2	1	6.8	2.455
Maltese_2.8	6449772	SVO	NAD_	1	3	2	6.799	2.862
Maltese_2.8	8198085	OSV	A_DN	1	2	1	6.691	2.509
Maltese_2.8	8279237	OSV	A_DN	1	2	1	6.734	2.543
Maltese_2.8	9706109	OSV	NAD_	1	3	2	6.736	2.511
Manx_2.8	2257909	SVO	NAD_	1	3	2	4.994	1.794
Manx_2.8	3718849	SVO	NA_D	1	2	1	5.018	1.762
Manx_2.8	4044104	SVO	AD_N	1	1	2	4.943	1.93
Manx_2.8	4087623	SVO	AD_N	1	1	2	5.005	1.847
Manx_2.8	4394892	SVO	NA_D	1	2	1	5.014	1.788
Manx_2.8	4473023	SVO	AD_N	1	1	2	4.996	1.859
Manx_2.8	6734137	SVO	AD_N	1	1	2	4.986	1.798
Manx_2.8	8239779	SVO	NA_D	1	2	1	5.004	1.838
Manx_2.8	830503	SVO	NA_D	1	2	1	5.012	1.856
Manx_2.8	8656914	SVO	NA_D	1	2	1	5.014	1.79
Manx_2.8	9903362	SVO	NA_D	1	2	1	5.018	1.762
Mbya_Guarani_2.8	1913757	OSV	DNA_	3	2	1	1.174	2.109
Mbya_Guarani_2.8	3674046	OSV	DAN_	3	1	2	1.155	2.018
Mbya_Guarani_2.8	5991698	OSV	DAN_	3	1	2	1.168	2.065
Mbya_Guarani_2.8	6353365	OSV	DNA_	3	2	1	1.174	1.998
Mbya_Guarani_2.8	6553022	OSV	DNA_	3	2	1	1.154	1.945
Mbya_Guarani_2.8	7392570	OSV	DNA_	3	2	1	1.153	1.943
Mbya_Guarani_2.8	7655260	OSV	DNA_	3	2	1	1.174	1.976
Mbya_Guarani_2.8	8206136	OSV	DAN_	3	1	2	1.154	1.952
Mbya_Guarani_2.8	8936437	OSV	DAN_	3	1	2	1.156	1.952
Mbya_Guarani_2.8	9659873	SVO	A_ND	2	1	1	1.166	2.179
Naija_2.8	1296424	OSV	NAD_	1	3	2	4.628	2.501
Naija_2.8	1366881	OSV	NAD_	1	3	2	4.624	2.498
Naija_2.8	3319967	OSV	NAD_	1	3	2	4.624	2.499
Naija_2.8	3616668	OSV	NAD_	1	3	2	4.689	2.496
Naija_2.8	4126640	OSV	NAD_	1	3	2	4.624	2.498
Naija_2.8	5305630	OSV	NAD_	1	3	2	4.709	3.266
Naija_2.8	7737027	SVO	A_DN	1	2	1	4.698	2.53
Naija_2.8	8102211	SVO	NAD_	1	3	2	4.625	3.233
North_Sami_2.8	1897857	SVO	NAD_	1	3	2	7.496	1.965
North_Sami_2.8	2194678	OSV	NAD_	1	3	2	7.461	1.978
North_Sami_2.8	3153138	OSV	NAD_	1	3	2	7.479	1.875
North_Sami_2.8	510984	OSV	NAD_	1	3	2	7.493	1.906
North_Sami_2.8	5907533	SVO	NDA_	2	3	1	7.394	1.882
North_Sami_2.8	6728900	SVO	DNA_	3	2	1	7.404	1.864
North_Sami_2.8	7998752	SVO	DNA_	3	2	1	7.465	1.995
North_Sami_2.8	8929783	SVO	NDA_	2	3	1	7.468	1.946
North_Sami_2.8	893814	SVO	NDA_	2	3	1	7.466	1.911
North_Sami_2.8	9234780	SVO	NAD_	1	3	2	7.437	2.812
Norwegian_2.8	1219141	OSV	AN_D	1	1	2	6.972	2.357
Norwegian_2.8	126928	OSV	AN_D	1	1	2	7.0	2.353
Norwegian_2.8	3172365	OSV	A_DN	1	2	1	7.019	2.357
Norwegian_2.8	3465248	OSV	AN_D	1	1	2	7.0	2.35
Norwegian_2.8	4203125	SVO	A_DN	1	2	1	6.983	2.224
Norwegian_2.8	4377837	SVO	AN_D	1	1	2	6.957	2.253
Norwegian_2.8	4421971	SVO	A_DN	1	2	1	6.972	2.3
Norwegian_2.8	5590930	SVO	AN_D	1	1	2	6.97	2.244
Norwegian_2.8	721810	OSV	A_DN	1	2	1	6.961	2.359
Norwegian_2.8	7354145	OSV	NAD_	1	3	2	6.947	2.441
Norwegian_2.8	7805533	SVO	A_DN	1	2	1	6.989	2.226
Norwegian_2.8	9767992	OSV	A_DN	1	2	1	6.958	2.302
Old_Church_Slavonic_2.8	1352146	SOV	NAD_	1	3	2	6.249	2.071
Old_Church_Slavonic_2.8	2021989	SVO	NA_D	1	2	1	6.297	2.078
Old_Church_Slavonic_2.8	2342693	SVO	NA_D	1	2	1	6.264	2.104
Old_Church_Slavonic_2.8	4222464	SOV	NAD_	1	3	2	6.276	2.136
Old_Church_Slavonic_2.8	454782	SOV	NAD_	1	3	2	6.248	2.147
Old_Church_Slavonic_2.8	456518	SVO	NA_D	1	2	1	6.277	2.055
Old_Church_Slavonic_2.8	6338832	SOV	NAD_	1	3	2	6.263	2.067
Old_Church_Slavonic_2.8	8160134	SVO	NAD_	1	3	2	6.349	2.15
Old_Church_Slavonic_2.8	8604656	SOV	NAD_	1	3	2	6.265	2.069
Old_Church_Slavonic_2.8	9204751	SVO	NA_D	1	2	1	6.272	2.129
Old_East_Slavic_2.8	1105231	SVO	NAD_	1	3	2	7.58	2.33
Old_East_Slavic_2.8	2501077	OSV	AD_N	1	1	2	7.595	2.354
Old_East_Slavic_2.8	2546241	OSV	AD_N	1	1	2	7.583	2.341
Old_East_Slavic_2.8	2599885	SVO	NAD_	1	3	2	7.58	2.33
Old_East_Slavic_2.8	3254222	OSV	AD_N	1	1	2	7.606	2.409
Old_East_Slavic_2.8	5032742	OSV	NAD_	1	3	2	7.597	2.354
Old_East_Slavic_2.8	6439997	SVO	NAD_	1	3	2	7.599	2.4
Old_East_Slavic_2.8	7544798	OSV	NAD_	1	3	2	7.583	2.347
Old_East_Slavic_2.8	7806227	OSV	NAD_	1	3	2	7.58	2.371
Old_East_Slavic_2.8	7846072	SVO	NAD_	1	3	2	7.599	2.397
Old_French_2.8	1602378	SVO	AN_D	1	1	2	6.278	2.138
Old_French_2.8	2721217	SVO	AD_N	1	1	2	6.273	2.257
Old_French_2.8	7268530	OSV	AND_	1	2	3	6.227	2.118
Old_French_2.8	7604431	SVO	AN_D	1	1	2	6.265	2.401
Old_French_2.8	7609709	SVO	AN_D	1	1	2	6.264	2.136
Old_French_2.8	9373845	SVO	AN_D	1	1	2	6.265	2.181
Persian_2.8	1263683	SVO	A_DN	1	2	1	7.075	2.351
Persian_2.8	3999127	SVO	A_DN	1	2	1	7.076	2.352
Persian_2.8	5437273	SVO	A_DN	1	2	1	7.064	2.335
Persian_2.8	7193625	SVO	A_DN	1	2	1	7.076	2.355
Persian_2.8	876498	OSV	AND_	1	2	3	6.948	2.849
Persian_2.8	9678887	OSV	AND_	1	2	3	6.914	2.394
Persian_2.8	9903498	OSV	AND_	1	2	3	6.924	2.44
Polish_2.8	1204971	SVO	A_ND	2	1	1	8.086	2.126
Polish_2.8	2996413	SVO	A_ND	2	1	1	8.081	2.056
Polish_2.8	3316654	SVO	A_ND	2	1	1	8.094	2.09
Polish_2.8	5044187	SVO	A_ND	2	1	1	8.064	2.215
Polish_2.8	8049590	SVO	AN_D	1	1	2	8.083	2.115
Polish_2.8	8300673	SVO	A_ND	2	1	1	8.084	2.181
Polish_2.8	8856473	SVO	A_ND	2	1	1	8.095	2.062
Polish_2.8	9175254	SVO	A_ND	2	1	1	8.079	2.057
Portuguese_2.8	1025266	SVO	AN_D	1	1	2	6.542	2.444
Portuguese_2.8	1406844	SVO	AND_	1	2	3	6.443	2.533
Portuguese_2.8	3807361	SVO	A_DN	1	2	1	6.749	4.885
Portuguese_2.8	4195750	SVO	A_DN	1	2	1	6.543	2.54
Portuguese_2.8	4285366	SVO	AN_D	1	1	2	6.553	2.539
Portuguese_2.8	6866831	SVO	AN_D	1	1	2	6.553	2.542
Portuguese_2.8	8308646	SVO	A_DN	1	2	1	6.544	2.539
Portuguese_2.8	8342898	SVO	AN_D	1	1	2	6.553	2.54
Portuguese_2.8	8375572	SVO	A_DN	1	2	1	6.526	2.444
Portuguese_2.8	9595757	SVO	A_DN	1	2	1	6.528	2.592
Romanian_2.8	1184133	SVO	AN_D	1	1	2	7.128	2.505
Romanian_2.8	1745532	SVO	AN_D	1	1	2	7.105	2.516
Romanian_2.8	1790585	OSV	AND_	1	2	3	7.103	2.543
Romanian_2.8	351415	OSV	AND_	1	2	3	7.111	2.623
Romanian_2.8	4701217	SVO	AN_D	1	1	2	7.139	2.516
Romanian_2.8	73074	OSV	AND_	1	2	3	7.138	2.611
Romanian_2.8	752447	SVO	A_DN	1	2	1	7.13	2.62
Romanian_2.8	7661552	SVO	AN_D	1	1	2	7.14	2.795
Romanian_2.8	8179643	SVO	AN_D	1	1	2	7.116	2.502
Romanian_2.8	8878221	SVO	AN_D	1	1	2	7.124	2.603
Romanian_2.8	9176132	OSV	AND_	1	2	3	7.15	2.585
Romanian_2.8	9286054	SVO	AN_D	1	1	2	7.116	2.502
Romanian_2.8	9627015	SVO	A_DN	1	2	1	7.14	2.769
Russian_2.8	1015778	SVO	A_ND	2	1	1	8.536	2.318
Russian_2.8	1942689	SVO	A_ND	2	1	1	8.555	2.398
Russian_2.8	198726	OSV	DA_N	2	1	1	8.533	2.475
Russian_2.8	3878068	SVO	DNA_	3	2	1	8.545	2.349
Russian_2.8	4729063	SVO	A_ND	2	1	1	8.574	2.413
Russian_2.8	7438649	SVO	A_ND	2	1	1	8.536	2.318
Russian_2.8	8263029	SVO	A_DN	1	2	1	8.56	2.403
Russian_2.8	948705	SVO	A_ND	2	1	1	8.54	2.411
Russian_2.8	9513145	OSV	DA_N	2	1	1	8.524	2.42
Sanskrit_2.8	1274892	SVO	AN_D	1	1	2	7.301	1.984
Sanskrit_2.8	281392	SVO	AN_D	1	1	2	7.323	2.083
Sanskrit_2.8	4609951	OSV	ADN_	2	1	3	7.243	1.971
Sanskrit_2.8	4613063	OSV	ADN_	2	1	3	7.284	1.925
Sanskrit_2.8	4744763	OSV	ADN_	2	1	3	7.355	1.962
Sanskrit_2.8	6528585	OSV	ADN_	2	1	3	7.312	1.924
Sanskrit_2.8	6871296	OSV	A_ND	2	1	1	7.344	1.905
Sanskrit_2.8	9422504	OSV	ADN_	2	1	3	7.301	1.917
Scottish_Gaelic_2.8	1049808	OSV	AND_	1	2	3	5.614	2.595
Scottish_Gaelic_2.8	2133563	OSV	AD_N	1	1	2	5.65	2.493
Scottish_Gaelic_2.8	2956915	OSV	AD_N	1	1	2	5.688	3.01
Scottish_Gaelic_2.8	3869710	SVO	AN_D	1	1	2	5.687	2.494
Scottish_Gaelic_2.8	3917371	SVO	AND_	1	2	3	5.688	2.702
Scottish_Gaelic_2.8	4645176	SVO	A_DN	1	2	1	5.68	2.586
Scottish_Gaelic_2.8	4924115	SVO	AND_	1	2	3	5.682	2.707
Scottish_Gaelic_2.8	5433645	SVO	A_DN	1	2	1	5.691	2.549
Scottish_Gaelic_2.8	7663019	SVO	AD_N	1	1	2	5.66	2.602
Scottish_Gaelic_2.8	8959261	SVO	AND_	1	2	3	5.672	2.491
Serbian_2.8	4281234	SVO	A_DN	1	2	1	7.424	2.427
Serbian_2.8	5032813	SVO	A_DN	1	2	1	7.416	2.38
Serbian_2.8	5892361	SVO	NA_D	1	2	1	7.465	2.601
Serbian_2.8	6641854	SVO	A_DN	1	2	1	7.432	2.554
Serbian_2.8	7442379	SVO	A_DN	1	2	1	7.421	2.387
Serbian_2.8	7977226	SVO	A_DN	1	2	1	7.431	2.705
Serbian_2.8	8704850	SVO	A_DN	1	2	1	7.419	2.501
Serbian_2.8	9568430	SVO	A_DN	1	2	1	7.39	2.557
Slovak_2.8	1619053	SVO	A_DN	1	2	1	7.946	2.04
Slovak_2.8	1900132	SVO	NA_D	1	2	1	7.973	1.886
Slovak_2.8	3002333	SVO	A_DN	1	2	1	7.939	1.941
Slovak_2.8	4579427	SVO	NA_D	1	2	1	7.968	2.056
Slovak_2.8	6511143	SVO	NA_D	1	2	1	7.94	1.983
Slovak_2.8	7153793	SVO	NA_D	1	2	1	7.96	1.937
Slovak_2.8	7333950	OSV	AD_N	1	1	2	7.978	2.608
Slovak_2.8	8501024	SVO	NA_D	1	2	1	7.958	1.934
Slovenian_2.8	1973022	SVO	A_DN	1	2	1	7.846	2.299
Slovenian_2.8	5014044	OSV	NAD_	1	3	2	7.81	2.434
Slovenian_2.8	5393295	OSV	NAD_	1	3	2	7.816	2.416
Slovenian_2.8	5574723	OSV	NAD_	1	3	2	7.835	2.42
Slovenian_2.8	6746450	OSV	NAD_	1	3	2	7.803	2.327
Slovenian_2.8	8209050	OSV	NAD_	1	3	2	7.829	2.399
Slovenian_2.8	8859744	OSV	NAD_	1	3	2	7.806	2.293
Slovenian_2.8	9098987	OSV	NAD_	1	3	2	7.819	2.431
Slovenian_2.8	9884040	SVO	A_DN	1	2	1	7.865	2.328
Spanish_2.8	1626568	SVO	A_DN	1	2	1	6.58	2.557
Spanish_2.8	2270634	SVO	AND_	1	2	3	6.468	2.969
Spanish_2.8	2743671	OSV	A_DN	1	2	1	6.564	2.841
Spanish_2.8	3797940	SVO	AND_	1	2	3	6.498	2.786
Spanish_2.8	4094024	SVO	A_DN	1	2	1	6.581	2.561
Spanish_2.8	4912208	SVO	AND_	1	2	3	6.499	2.674
Spanish_2.8	5697359	SVO	AND_	1	2	3	6.503	2.786
Spanish_2.8	6320391	SVO	A_DN	1	2	1	6.582	2.557
Spanish_2.8	919643	SVO	A_DN	1	2	1	6.608	2.685
Spanish_2.8	983584	SVO	A_DN	1	2	1	6.604	2.684
Swedish_2.8	1175617	SVO	A_DN	1	2	1	7.163	2.38
Swedish_2.8	1464935	SVO	AN_D	1	1	2	7.224	2.387
Swedish_2.8	2386459	SVO	AN_D	1	1	2	7.199	2.473
Swedish_2.8	4328246	SVO	AN_D	1	1	2	7.208	2.395
Swedish_2.8	4676106	SVO	A_DN	1	2	1	7.171	2.445
Swedish_2.8	4829727	OSV	A_DN	1	2	1	7.175	2.397
Swedish_2.8	5339477	OSV	AN_D	1	1	2	7.169	2.655
Swedish_2.8	5364530	SVO	AN_D	1	1	2	7.197	2.392
Swedish_2.8	6195238	OSV	AN_D	1	1	2	7.183	2.442
Swedish_2.8	8625481	SVO	A_DN	1	2	1	7.173	2.3
Swedish_2.8	9781809	SVO	A_DN	1	2	1	7.173	2.371
Thai_2.8	1151329	SVO	NAD_	1	3	2	6.637	2.46
Thai_2.8	1352956	SVO	NAD_	1	3	2	6.606	2.475
Thai_2.8	1448508	SVO	NAD_	1	3	2	6.634	2.39
Thai_2.8	1556310	SVO	A_DN	1	2	1	6.634	2.63
Thai_2.8	1606576	SVO	NA_D	1	2	1	6.667	2.455
Thai_2.8	1671424	SVO	NAD_	1	3	2	6.63	2.39
Thai_2.8	2150810	SVO	NAD_	1	3	2	6.596	2.391
Thai_2.8	2418696	SVO	AD_N	1	1	2	6.645	2.402
Thai_2.8	8507422	SVO	NA_D	1	2	1	6.655	2.386
Thai_2.8	8715861	SVO	NA_D	1	2	1	6.655	2.38
Thai_2.8	8975892	SVO	NA_D	1	2	1	6.626	2.408
Turkish_2.8	1187450	SVO	AN_D	1	1	2	8.476	2.005
Turkish_2.8	3681097	SVO	AN_D	1	1	2	8.476	2.005
Turkish_2.8	6727308	SVO	AN_D	1	1	2	8.483	2.023
Turkish_2.8	8150874	SVO	AN_D	1	1	2	8.432	2.038
Turkish_2.8	8665295	SVO	AN_D	1	1	2	8.432	1.979
Ukrainian_2.8	2195954	OSV	AND_	1	2	3	8.714	2.631
Ukrainian_2.8	226443	OSV	AND_	1	2	3	8.723	2.521
Ukrainian_2.8	2827571	SVO	AN_D	1	1	2	8.715	2.464
Ukrainian_2.8	3151662	SVO	AN_D	1	1	2	8.709	2.404
Ukrainian_2.8	4421984	SVO	AN_D	1	1	2	8.709	2.392
Ukrainian_2.8	4998734	OSV	AND_	1	2	3	8.722	2.521
Ukrainian_2.8	5354107	SVO	AN_D	1	1	2	8.725	2.523
Ukrainian_2.8	5422658	OSV	AND_	1	2	3	8.717	2.594
Ukrainian_2.8	5515807	SVO	AN_D	1	1	2	8.711	2.4
Ukrainian_2.8	6776639	SVO	AN_D	1	1	2	8.706	2.539
Ukrainian_2.8	7710956	SVO	AN_D	1	1	2	8.725	2.493
Ukrainian_2.8	9083508	OSV	AND_	1	2	3	8.781	2.764
Ukrainian_2.8	9094976	SVO	AN_D	1	1	2	8.717	2.685
Upper_Sorbian_2.8	1292078	SVO	A_DN	1	2	1	7.475	2.428
Upper_Sorbian_2.8	1676456	SVO	NA_D	1	2	1	7.522	2.96
Upper_Sorbian_2.8	244547	SVO	AD_N	1	1	2	7.493	2.337
Upper_Sorbian_2.8	462879	SVO	AD_N	1	1	2	7.492	2.552
Upper_Sorbian_2.8	5119028	SVO	AD_N	1	1	2	7.484	2.479
Upper_Sorbian_2.8	6380168	OSV	NAD_	1	3	2	7.455	2.344
Upper_Sorbian_2.8	9048444	OSV	NAD_	1	3	2	7.468	2.295
Urdu_2.8	108074	SVO	AND_	1	2	3	6.144	3.116
Urdu_2.8	5616400	SVO	AND_	1	2	3	5.953	2.869
Urdu_2.8	6528469	OSV	AND_	1	2	3	6.003	2.97
Urdu_2.8	7189092	SVO	AND_	1	2	3	5.952	2.869
Urdu_2.8	7225622	SVO	AND_	1	2	3	5.951	2.871
Urdu_2.8	8039426	SVO	AND_	1	2	3	6.189	3.3
Urdu_2.8	8585028	OSV	AND_	1	2	3	6.005	3.0
Urdu_2.8	9156642	OSV	AND_	1	2	3	6.066	2.91
Urdu_2.8	9414467	SVO	AND_	1	2	3	5.953	2.918
Uyghur_2.8	2124483	SVO	AND_	1	2	3	8.304	2.057
Uyghur_2.8	2163958	SVO	AND_	1	2	3	8.333	2.194
Uyghur_2.8	3667774	SVO	AND_	1	2	3	8.309	2.069
Uyghur_2.8	4693831	SVO	ADN_	2	1	3	8.298	2.141
Uyghur_2.8	52694	SVO	ADN_	2	1	3	8.304	2.072
Uyghur_2.8	6767105	SVO	ADN_	2	1	3	8.312	2.057
Uyghur_2.8	7506881	SVO	AND_	1	2	3	8.317	2.089
Uyghur_2.8	7960450	OSV	ADN_	2	1	3	8.319	2.093
Uyghur_2.8	8244428	OSV	ADN_	2	1	3	8.306	2.091
Uyghur_2.8	8619993	SVO	ADN_	2	1	3	8.319	2.151
Vietnamese_2.8	1960404	SVO	AN_D	1	1	2	6.803	2.265
Vietnamese_2.8	2109812	SVO	AN_D	1	1	2	6.8	2.167
Vietnamese_2.8	2209027	SVO	A_ND	2	1	1	6.761	2.104
Vietnamese_2.8	2685645	SVO	A_ND	2	1	1	6.763	2.104
Vietnamese_2.8	287186	SVO	A_DN	1	2	1	6.788	2.188
Vietnamese_2.8	4220864	SVO	A_ND	2	1	1	6.778	2.11
Vietnamese_2.8	4644497	SVO	A_ND	2	1	1	6.755	2.168
Vietnamese_2.8	5336977	SVO	AN_D	1	1	2	6.818	2.153
Vietnamese_2.8	5535148	SVO	A_ND	2	1	1	6.807	2.171
Vietnamese_2.8	6336568	SVO	A_ND	2	1	1	6.778	2.151
Vietnamese_2.8	6557046	SVO	A_ND	2	1	1	6.779	2.153
Vietnamese_2.8	8913035	SVO	A_DN	1	2	1	6.804	2.206
Welsh_2.8	1472078	SVO	AN_D	1	1	2	6.333	2.267
Welsh_2.8	3072921	SVO	A_ND	2	1	1	6.353	2.346
Welsh_2.8	4278640	OSV	ADN_	2	1	3	6.293	2.657
Welsh_2.8	5653308	SVO	AN_D	1	1	2	6.293	2.257
Welsh_2.8	6213833	SVO	A_ND	2	1	1	6.336	2.17
Welsh_2.8	6420751	SVO	A_ND	2	1	1	6.334	2.257
Welsh_2.8	6953268	SVO	A_ND	2	1	1	6.33	2.164
Welsh_2.8	7186343	OSV	ADN_	2	1	3	6.282	2.413
Welsh_2.8	8179097	SVO	AN_D	1	1	2	6.275	2.164
Welsh_2.8	8720147	OSV	ADN_	2	1	3	6.329	2.77
Western_Armenian_2.8	1532893	SVO	AN_D	1	1	2	7.944	2.537
Western_Armenian_2.8	328323	SVO	A_DN	1	2	1	7.963	2.644
Western_Armenian_2.8	3348971	OSV	AN_D	1	1	2	7.94	2.675
Western_Armenian_2.8	3763601	SVO	AN_D	1	1	2	7.949	2.576
Western_Armenian_2.8	3963222	SVO	AN_D	1	1	2	7.955	2.499
Western_Armenian_2.8	4795130	SVO	AN_D	1	1	2	7.943	2.537
Western_Armenian_2.8	6263026	SVO	NA_D	1	2	1	7.957	2.448
Western_Armenian_2.8	6525387	SVO	AN_D	1	1	2	7.955	2.451
Western_Armenian_2.8	6533899	SVO	AN_D	1	1	2	7.943	2.538
Western_Armenian_2.8	6918100	SVO	AN_D	1	1	2	7.948	2.581
Western_Armenian_2.8	8814763	SVO	AN_D	1	1	2	7.959	2.447
Western_Armenian_2.8	9102588	SVO	A_ND	2	1	1	7.941	2.691
Western_Armenian_2.8	9642077	SVO	AN_D	1	1	2	7.944	2.601
Western_Armenian_2.8	9858420	SVO	NA_D	1	2	1	7.953	2.466
Wolof_2.8	3446095	SVO	NA_D	1	2	1	6.103	2.349
Wolof_2.8	5191139	SVO	NA_D	1	2	1	6.118	2.503
Wolof_2.8	52295	SVO	AND_	1	2	3	6.037	2.412
Wolof_2.8	6263447	SVO	NA_D	1	2	1	6.104	2.326
Wolof_2.8	6670805	SVO	NAD_	1	3	2	5.999	2.35
Wolof_2.8	7166382	OSV	NAD_	1	3	2	6.087	2.347
Wolof_2.8	7492406	SVO	AN_D	1	1	2	6.126	2.391
Wolof_2.8	830493	OSV	NDA_	2	3	1	6.079	2.853
Wolof_2.8	8737392	OSV	NDA_	2	3	1	6.09	2.352
